dataset_scope,N,N_numeric,objective_view,selection_basis,strategy_id,best_value,candidate_family,candidate_source,source_run,teacher_validation_status,order_hash,scan_position_1based,track_index_0based,track_index_1based,order_length,order_source_file,metric_semantic_warning,legacy_compatibility_status,claim_role,u2_range,peeq_max,surface_t_proxy_legacy_raw,mises_max_legacy_proxy,plus_N32_rank,plus_N32_source_file
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,15,2,3,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,16,4,5,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,17,6,7,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,18,8,9,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,19,10,11,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,20,12,13,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,21,14,15,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,22,16,17,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,23,18,19,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,24,20,21,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N40,40,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R64VNR_N40_B03_n40_penalty_anchor,0.9097560975609756,penalty_repair,N40_followup_penalty_repair,Run66,PASS_TEACHER_FIELDS_EXTRACTED,520a2adf7b065203,1,0,1,40,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
