N,strategy_id,family_label,candidate_source,u2_range,peeq_max,surface_t_proxy,mises_max,u2_norm_within_N,peeq_norm_within_N,surface_t_norm_within_N,mises_norm_within_N,u2_rank_within_N,peeq_rank_within_N,surface_t_rank_within_N,mises_rank_within_N,U2_gate_status,PEEQ_gate_status,U2_PEEQ_gate_status,hierarchy_region,constrained_reward_if_available,source_file
N40,N40_A09_center_edge_alternating,center_edge,,0.0018988421652466,0.177616149187088,588119552.0,579924096.0,0.9124373235566903,0.5940671292904538,0.40195127328850183,0.011235955056179775,204,196,187,2,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.1304878048780487,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,,0.000760835359415,0.1565078347921371,585921600.0,579925632.0,0.35208943363258366,0.22075782667314645,0.27575056039392937,0.2808988764044944,170,99,165,18,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3390243902439024,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,N40_A11_graph_pointer_policy_diverse_01,graph_pointer_proxy,,0.0017065715510398,0.1783028244972229,591114368.0,579925952.0,0.8177643985679313,0.6062112672047676,0.5739058538198655,0.33707865168539325,199,197,200,26,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.12,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,N40_A12_graph_pointer_policy_diverse_02,graph_pointer_proxy,,0.0017555009108036,0.172971487045288,584625472.0,579924800.0,0.8418569289100037,0.5119243512075616,0.20133024657332893,0.1348314606741573,202,192,147,6,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.1668292682926829,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,,0.0006711278786042,0.1731724888086319,581541824.0,579925760.0,0.30791799517971247,0.5154791508327135,0.024275162606107376,0.30337078651685395,156,193,2,23,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3763414634146341,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,N40_A14_graph_pointer_policy_u2first_proxy,graph_pointer_proxy,,0.0011768606042323,0.1633206307888031,585949184.0,579927232.0,0.5569378289971282,0.34124495202114297,0.2773343622533348,0.5617977528089888,186,163,167,107,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.1778048780487804,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,,0.0012380398286495,0.1692227870225906,585095872.0,579926784.0,0.587062120990549,0.445627035135304,0.22833939661191344,0.48314606741573035,188,185,155,99,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.158780487804878,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3B20_N12_B01_surrogate_top,mutation,,3.767202088056365e-05,0.1479470580816269,585915072.0,579939584.0,0.11487019726626975,0.21783297248561034,0.9969840798971621,0.8620689655172413,35,34,77,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.451948051948052,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3B20_N12_B02_diversity_top,regular_jump_sentinel,,2.3353248252533376e-05,0.1469611227512359,582776448.0,579939520.0,0.009851662273297916,0.18966684233693037,0.3908212202116088,0.8275862068965517,2,21,61,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7597402597402597,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3B20_N12_B03_method_c_inspired,method_c_inspired,,7.903753157734172e-05,0.1574792563915252,581229056.0,579938368.0,0.41825830499469946,0.49014813345377634,0.09197320280826658,0.20689655172413793,67,66,37,10,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2779220779220779,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3B20_N12_B04_surrogate_top,regular_jump_sentinel,,3.2932137401076034e-05,0.1426714956760406,582234944.0,579939584.0,0.08010635039305807,0.06712108221964272,0.28624048254721646,0.8620689655172413,18,3,56,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7038961038961039,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3B20_N12_B05_surrogate_top,mutation,,3.931116134481272e-05,0.1496229320764541,585543936.0,579939584.0,0.12689218648803846,0.2657092211563752,0.9253065361416,0.8620689655172413,38,42,76,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4084415584415584,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3B20_N16_B01_surrogate_top,mutation,,5.233794854575535e-05,0.1504488587379455,581672320.0,579948352.0,0.09237403228173487,0.13723259029464174,0.11291480315830159,0.8333333333333334,50,27,47,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.435064935064935,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3B20_N16_B02_diversity_top,mutation,,7.41247381483845e-05,0.163513496518135,581958912.0,579947200.0,0.17958288788802948,0.5218327566361106,0.154123644930337,0.23333333333333334,58,67,55,8,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3012987012987013,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3B20_N16_B03_method_c_inspired,method_c_inspired,,6.606194119740394e-05,0.1556378453969955,582991360.0,579948032.0,0.14730886735055285,0.28998731383090676,0.3025785434266468,0.6666666666666666,56,58,69,29,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2883116883116883,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3B20_N16_B04_surrogate_top,mutation,,4.716870898846537e-05,0.1489115208387375,581447424.0,579948288.0,0.0716824354761345,0.09197604191524454,0.08057718145510095,0.8,35,11,36,37,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6259740259740261,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3B20_N16_B05_surrogate_top,mutation,,4.960947671861504e-05,0.1505033075809478,585404352.0,579948288.0,0.08145241831570989,0.1388354693356157,0.649540794728802,0.8,41,28,75,37,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4558441558441559,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3B20_N24_B01_surrogate_top,mutation,,7.634673784195911e-05,0.1602428555488586,586730944.0,579944704.0,0.07842160300199559,0.2754219324081822,0.52466951509764,0.9090909090909091,85,135,178,178,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3653439153439154,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3B20_N24_B02_diversity_top,mutation,,7.592932161060162e-05,0.1560772061347961,581836224.0,579944512.0,0.07772250237505604,0.17136878323637666,0.08604937917586672,0.8181818181818182,84,76,33,147,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5764550264550266,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3B20_N24_B03_method_c_inspired,method_c_inspired,,0.0002536973042879,0.1650789976119995,584643072.0,579944576.0,0.37545339735082095,0.39622321967284685,0.3375734809164683,0.8484848484848485,161,167,161,156,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.146031746031746,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3B20_N24_B04_surrogate_top,mutation,,5.741682798543479e-05,0.1594105213880539,581725376.0,579944832.0,0.046717249279173714,0.25463117879780145,0.07611619304332864,0.9696969696969697,52,126,28,185,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5798941798941799,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3B20_N24_B05_surrogate_top,mutation,,9.08282927412074e-05,0.1536802798509597,581741824.0,579944640.0,0.1026757247839855,0.1114963111738231,0.07759011269463482,0.8787878787878788,111,33,30,165,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5537037037037038,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3B20_N40_B01_surrogate_top,mutation,,0.0001138904335675,0.1606883257627487,582971072.0,579927616.0,0.03353753900586699,0.29469154490553473,0.10633888215191269,0.6292134831460674,91,140,97,177,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4536585365853658,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3B20_N40_B02_diversity_top,mutation,,8.922922461351845e-05,0.1550463587045669,585152448.0,579926080.0,0.02139450407011114,0.19491101537242028,0.2315878440451255,0.3595505617977528,69,82,156,34,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6041463414634147,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3B20_N40_B03_method_c_inspired,method_c_inspired,,0.0006816700476974,0.1621466130018234,585965568.0,579926656.0,0.31310889753313115,0.32048196009685453,0.2782750891118216,0.4606741573033708,159,153,169,95,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2602439024390244,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3B20_N40_B04_surrogate_top,mutation,,0.0001807131311579,0.1540584713220596,582236352.0,579926464.0,0.06644064415597643,0.17743981691820124,0.06415316209164737,0.42696629213483145,123,72,70,58,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5358536585365853,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3B20_N40_B05_surrogate_top,mutation,,0.0001120584784075,0.1585296392440796,582652032.0,579927296.0,0.032635495008343236,0.2565142777028771,0.08802043141145775,0.5730337078651685,88,118,92,109,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5251219512195122,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R19B28_N12_B01_surrogate_top,known_best_mutation,combined80_known_best_mutation,3.746341781152296e-05,0.1469832807779312,581021440.0,579938496.0,0.11334023451912717,0.19029985126205984,0.05187629783447048,0.27586206896551724,32,24,21,15,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6603896103896103,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R19B28_N12_B02_u2_primary_top,known_best_mutation,combined80_known_best_mutation,4.209233884466812e-05,0.1484188884496688,582993408.0,579939520.0,0.14729024672530122,0.23131218876351547,0.43272273311579157,0.8275862068965517,46,36,66,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4155844155844156,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R19B28_N12_B03_geometry_signal_top,known_best_mutation,combined80_known_best_mutation,8.043792149692308e-05,0.1424328386783599,581134528.0,579939328.0,0.4285292200789619,0.06030314614375236,0.07371699792346485,0.7241379310344828,68,2,32,21,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.4746753246753246,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R19B28_N12_B04_method_c_inspired,known_best_mutation,combined80_known_best_mutation,2.9964902523715864e-05,0.1453216075897216,582802304.0,579939584.0,0.05834368484235283,0.1428292902211813,0.3958147928408979,0.8620689655172413,14,14,63,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6805194805194805,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R19B28_N16_B01_surrogate_top,known_best_mutation,combined80_known_best_mutation,5.09631609020289e-05,0.1490653306245803,581331328.0,579948288.0,0.08687098849704666,0.09650393394067759,0.06388382750814423,0.8,47,12,29,37,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5584415584415585,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R19B28_N16_B02_u2_primary_top,regular_jump_non_coprime,regular_jump_sweep,4.36779828305589e-05,0.1526079922914505,581782208.0,579948352.0,0.05770964558747441,0.20079371903030774,0.12871551359210792,0.8333333333333334,27,51,51,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4987012987012987,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R19B28_N16_B03_geometry_signal_top,regular_jump_coprime,regular_jump_sweep,0.0001079042317542,0.1605472415685653,584084224.0,579948032.0,0.31479652119763013,0.4345113807043887,0.45972061178289436,0.6666666666666666,63,64,72,29,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2175324675324675,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R19B28_N16_B04_method_c_inspired,known_best_mutation,combined80_known_best_mutation,4.279385166228167e-05,0.1526066660881042,585915328.0,579948288.0,0.054170617176330774,0.20075467791518659,0.7230136381204793,0.8,23,50,77,37,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4974025974025973,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B01_surrogate_top,known_best_mutation,combined80_known_best_mutation,8.261122002295451e-05,0.1533868759870529,582211520.0,579944448.0,0.08891353669116421,0.10416741884898742,0.11967998164769306,0.7878787878787878,100,30,82,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5608465608465608,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B02_u2_primary_top,known_best_mutation,combined80_known_best_mutation,8.019191227504052e-05,0.1561380475759506,582353856.0,579944512.0,0.08486161097225792,0.17288853272151244,0.1324348349726149,0.8181818181818182,91,79,88,147,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5103174603174603,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B03_geometry_signal_top,regular_jump_coprime,regular_jump_sweep,0.0002306497162862,0.1619622707366943,583032192.0,579943168.0,0.33685263865719633,0.3183709536158162,0.1932211166231755,0.18181818181818182,152,145,118,7,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3137566137566138,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B04_method_c_inspired,known_best_mutation,combined80_known_best_mutation,8.025430179259274e-05,0.1612091809511184,584544768.0,579944384.0,0.08496610271828649,0.2995596336968241,0.3287643735841482,0.7575757575757576,93,143,159,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3772486772486773,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B05_diversity_top,known_best_mutation,combined80_known_best_mutation,5.907966442464385e-05,0.1658651232719421,585390656.0,579944768.0,0.049502215243167016,0.41585973787950453,0.4045651363519055,0.9393939393939394,56,169,168,183,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4031746031746032,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B06_uncertainty_calibration,regular_jump_non_coprime,regular_jump_sweep,7.285496940312441e-05,0.1538291126489639,580991360.0,579944640.0,0.07257348948523493,0.1152139839285463,0.010340377942821093,0.8787878787878788,78,36,3,165,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6584656084656085,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R19B28_N24_B07_control_sentinel,regular_jump_coprime,regular_jump_sweep,0.0003879498119658,0.149288535118103,582449344.0,579944000.0,0.6003033318648519,0.001795560008887778,0.14099159808447798,0.5757575757575758,172,2,94,86,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.4269841269841269,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
