strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N24_B095_diversity,final_expansion_batch03,95,24,"[11, 3, 1, 15, 23, 21, 17, 19, 7, 9, 5, 0, 2, 6, 8, 4, 10, 16, 18, 13, 12, 14, 22, 20]","11,3,1,15,23,21,17,19,7,9,5,0,2,6,8,4,10,16,18,13,12,14,22,20",68f63e90fd5cbd04,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660811,diversity,True,0.6902785758320689,4.652173913043479,14.0,5,0.0434782608695652,107.0,11.18336483931947,-0.1587901701323251,0.2149811559659473,20.0,20,21.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1260,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B096_diversity,final_expansion_batch03,96,24,"[11, 3, 1, 15, 21, 23, 17, 19, 7, 5, 9, 13, 0, 2, 4, 6, 10, 8, 16, 20, 22, 18, 14, 12]","11,3,1,15,21,23,17,19,7,5,9,13,0,2,4,6,10,8,16,20,22,18,14,12",74de91df0b46dac4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660991,diversity,True,0.7983481064692608,4.826086956521739,14.0,5,0.0,111.0,13.448015122873349,-0.2098298676748582,0.2265085352039193,17.0,17,18.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1440,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B097_diversity,final_expansion_batch04,97,24,"[11, 1, 3, 15, 19, 23, 21, 17, 13, 9, 20, 22, 7, 5, 0, 2, 4, 6, 8, 10, 18, 16, 14, 12]","11,1,3,15,19,23,21,17,13,9,20,22,7,5,0,2,4,6,8,10,18,16,14,12",99a6db3ac9677143,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660780,diversity,True,0.7844886314181224,4.565217391304348,15.0,5,0.0,105.0,14.24574669187145,-0.1984877126654064,0.2171469691717797,17.0,17,22.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1229,0.1304347826086956,0.6086956521739131,0.3913043478260869,False,False,False,False,False
PPOFINAL_N24_B098_diversity,final_expansion_batch04,98,24,"[11, 3, 15, 1, 19, 23, 21, 13, 17, 7, 5, 0, 2, 9, 6, 4, 8, 10, 16, 20, 18, 22, 14, 12]","11,3,15,1,19,23,21,13,17,7,5,0,2,9,6,4,8,10,16,20,18,22,14,12",adda1a02ce4bda82,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661011,diversity,True,0.691322256746613,5.782608695652174,18.0,7,0.0,133.0,17.996219281663514,-0.2514177693761815,0.2749613470982927,18.0,18,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1460,0.1304347826086956,0.6086956521739131,0.3913043478260869,False,False,False,False,False
PPOFINAL_N24_B099_diversity,final_expansion_batch04,99,24,"[11, 1, 3, 13, 15, 23, 21, 19, 9, 17, 7, 0, 2, 5, 6, 8, 4, 10, 16, 22, 20, 18, 12, 14]","11,1,3,13,15,23,21,19,9,17,7,0,2,5,6,8,4,10,16,22,20,18,12,14",2b4e7e006d7830bb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661067,diversity,True,0.7378431833795269,4.913043478260869,10.0,6,0.0434782608695652,113.0,9.9054820415879,-0.1701323251417769,0.223435063720708,18.0,18,22.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1516,0.1304347826086956,0.5217391304347826,0.4782608695652173,False,False,False,False,False
PPOFINAL_N24_B100_diversity,final_expansion_batch04,100,24,"[11, 3, 1, 21, 15, 23, 19, 17, 13, 22, 5, 9, 7, 0, 2, 6, 4, 8, 10, 12, 16, 18, 14, 20]","11,3,1,21,15,23,19,17,13,22,5,9,7,0,2,6,4,8,10,12,16,18,14,20",b2acf4ae2f80ef3a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660632,diversity,True,0.7007263123422302,5.434782608695652,20.0,5,0.0,125.0,21.028355387523632,-0.2362948960302457,0.2662004197621744,16.0,16,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1081,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B101_diversity,final_expansion_batch04,101,24,"[11, 3, 1, 21, 15, 23, 13, 19, 9, 17, 7, 5, 0, 2, 4, 6, 8, 10, 16, 12, 14, 18, 20, 22]","11,3,1,21,15,23,13,19,9,17,7,5,0,2,4,6,8,10,16,12,14,18,20,22",b8705a9eed1632a7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661121,diversity,True,0.6814604153720092,5.434782608695652,20.0,7,0.0,125.0,18.158790170132328,-0.2362948960302457,0.2607759108446106,14.0,14,13.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1570,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B102_diversity,final_expansion_batch04,102,24,"[11, 1, 15, 3, 23, 21, 19, 13, 17, 7, 9, 0, 2, 5, 6, 8, 4, 10, 16, 12, 22, 20, 18, 14]","11,1,15,3,23,21,19,13,17,7,9,0,2,5,6,8,4,10,16,12,22,20,18,14",412dd61950d59a02,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660793,diversity,True,0.6547507810600612,5.956521739130435,20.0,7,0.0434782608695652,137.0,22.389413988657843,-0.2155009451795841,0.2905124398021257,19.0,19,22.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1242,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B103_diversity,final_expansion_batch04,103,24,"[11, 1, 3, 21, 15, 23, 17, 19, 7, 13, 9, 5, 0, 2, 6, 4, 8, 10, 18, 20, 22, 16, 12, 14]","11,1,3,21,15,23,17,19,7,13,9,5,0,2,6,4,8,10,18,20,22,16,12,14",ff1f2f444fc1385f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660983,diversity,True,0.7993412661338163,5.260869565217392,18.0,5,0.0,121.0,14.8015122873346,-0.2287334593572779,0.2471830730069337,18.0,18,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1432,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B104_diversity,final_expansion_batch04,104,24,"[11, 3, 1, 15, 13, 23, 19, 21, 9, 17, 20, 7, 5, 0, 6, 2, 4, 8, 10, 12, 16, 18, 22, 14]","11,3,1,15,13,23,19,21,9,17,20,7,5,0,6,2,4,8,10,12,16,18,22,14",eec9d9d1d399e2e9,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660684,diversity,True,0.7931655054762544,5.3478260869565215,14.0,7,0.0,123.0,14.139886578449904,-0.2325141776937618,0.249555551187996,18.0,18,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1133,0.1304347826086956,0.5217391304347826,0.4782608695652173,False,False,False,False,False
PPOFINAL_N24_B105_diversity,final_expansion_batch04,105,24,"[11, 3, 1, 15, 23, 21, 17, 19, 5, 13, 9, 7, 0, 2, 6, 8, 16, 4, 10, 12, 22, 20, 18, 14]","11,3,1,15,23,21,17,19,5,13,9,7,0,2,6,8,16,4,10,12,22,20,18,14",bf3c7e3e885190e0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661069,diversity,True,0.7441420072193387,5.608695652173913,14.0,8,0.0,129.0,15.368620037807185,-0.2438563327032136,0.262747863965609,19.0,19,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1518,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B106_diversity,final_expansion_batch04,106,24,"[11, 3, 15, 21, 1, 13, 23, 19, 17, 9, 7, 5, 0, 2, 6, 4, 8, 10, 12, 14, 16, 22, 20, 18]","11,3,15,21,1,13,23,19,17,9,7,5,0,2,6,4,8,10,12,14,16,22,20,18",67fdf422431f384f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660779,diversity,True,0.7213548405323471,5.260869565217392,20.0,6,0.0,121.0,20.366729678638947,-0.2287334593572779,0.2577033327258455,13.0,13,14.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1228,0.0434782608695652,0.4927536231884058,0.5072463768115941,False,False,False,False,False
PPOFINAL_N24_B107_diversity,final_expansion_batch04,107,24,"[11, 3, 1, 15, 21, 19, 23, 13, 17, 9, 7, 20, 5, 0, 2, 6, 8, 4, 10, 12, 16, 18, 22, 14]","11,3,1,15,21,19,23,13,17,9,7,20,5,0,2,6,8,4,10,12,16,18,22,14",b50b42d8d6d81b48,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661030,diversity,True,0.6845514447853005,5.695652173913044,15.0,7,0.0,131.0,15.516068052930056,-0.2476370510396975,0.2666497820786327,18.0,18,18.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1479,0.1304347826086956,0.5797101449275363,0.4202898550724637,False,False,False,False,False
PPOFINAL_N24_B108_diversity,final_expansion_batch04,108,24,"[11, 1, 13, 3, 15, 23, 19, 21, 7, 5, 17, 9, 0, 2, 6, 4, 8, 10, 16, 14, 18, 20, 22, 12]","11,1,13,3,15,23,19,21,7,5,17,9,0,2,6,4,8,10,16,14,18,20,22,12",c2d90a10e6c13e10,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660768,diversity,True,0.6553689268744944,6.217391304347826,14.0,10,0.0,143.0,16.517958412098302,-0.2703213610586011,0.2902828451394422,17.0,17,19.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1217,0.0434782608695652,0.5217391304347826,0.4782608695652173,False,False,False,False,False
PPOFINAL_N24_B109_diversity,final_expansion_batch04,109,24,"[11, 3, 1, 15, 23, 21, 9, 13, 19, 17, 7, 0, 2, 5, 6, 4, 8, 10, 12, 18, 20, 22, 16, 14]","11,3,1,15,23,21,9,13,19,17,7,0,2,5,6,4,8,10,12,18,20,22,16,14",390cfaafc4da7c47,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661023,diversity,True,0.804033542880852,4.739130434782608,14.0,5,0.0434782608695652,109.0,12.627599243856336,-0.162570888468809,0.2213344661194511,16.0,16,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1472,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B110_diversity,final_expansion_batch04,110,24,"[11, 3, 1, 21, 15, 23, 19, 17, 13, 9, 7, 0, 2, 5, 6, 4, 8, 16, 18, 20, 22, 14, 10, 12]","11,3,1,21,15,23,19,17,13,9,7,0,2,5,6,4,8,16,18,20,22,14,10,12",6c173eb0332cca99,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661126,diversity,True,0.7865085680164963,4.652173913043479,20.0,5,0.0434782608695652,107.0,16.052930056710778,-0.1587901701323251,0.2241863832199951,19.0,19,21.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1575,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B111_diversity,final_expansion_batch04,111,24,"[11, 1, 3, 15, 23, 21, 19, 13, 17, 7, 5, 0, 2, 4, 6, 8, 10, 16, 20, 9, 12, 18, 22, 14]","11,1,3,15,23,21,19,13,17,7,5,0,2,4,6,8,10,16,20,9,12,18,22,14",3989d0080d339976,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660769,diversity,True,0.7800222654545491,5.0,12.0,6,0.0,115.0,10.608695652173912,-0.217391304347826,0.2283875784225089,17.0,17,22.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1218,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B112_diversity,final_expansion_batch04,112,24,"[11, 1, 3, 15, 23, 19, 21, 17, 9, 7, 13, 5, 0, 2, 4, 6, 8, 10, 18, 20, 22, 14, 16, 12]","11,1,3,15,23,19,21,17,9,7,13,5,0,2,4,6,8,10,18,20,22,14,16,12",d699348f4b02cb9e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661130,diversity,True,0.7760434167062839,4.652173913043479,12.0,7,0.0,107.0,9.531190926275992,-0.2022684310018903,0.2118579538618953,16.0,16,18.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1579,0.0434782608695652,0.6086956521739131,0.3913043478260869,False,False,False,False,False
PPOFINAL_N24_B113_efficiency,final_expansion_batch04,113,24,"[21, 23, 19, 17, 18, 22, 20, 16, 14, 15, 12, 13, 10, 9, 11, 8, 7, 6, 4, 2, 5, 3, 0, 1]","21,23,19,17,18,22,20,16,14,15,12,13,10,9,11,8,7,6,4,2,5,3,0,1",fcc378efe4f89550,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,deterministic,20260627,efficiency,True,0.3398632326193986,2.1739130434782608,4.0,0,0.3043478260869565,50.0,1.0132325141776934,0.2098298676748582,0.0924950835176642,20.0,20,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,0,0.5217391304347826,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B114_efficiency,final_expansion_batch04,114,24,"[23, 22, 21, 17, 19, 18, 20, 15, 16, 8, 10, 13, 14, 11, 12, 9, 4, 5, 7, 6, 2, 3, 1, 0]","23,22,21,17,19,18,20,15,16,8,10,13,14,11,12,9,4,5,7,6,2,3,1,0",0b16744bf6ae81d3,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921273,efficiency,True,0.3185226938269591,2.391304347826087,8.0,1,0.4347826086956521,55.0,3.107750472589793,0.330812854442344,0.1055124457578887,17.0,17,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,18,0.6521739130434783,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B115_efficiency,final_expansion_batch04,115,24,"[23, 19, 22, 20, 16, 18, 17, 21, 13, 14, 15, 12, 11, 10, 9, 8, 7, 4, 3, 1, 2, 5, 6, 0]","23,19,22,20,16,18,17,21,13,14,15,12,11,10,9,8,7,4,3,1,2,5,6,0",4b515e60f47ee486,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921262,efficiency,True,0.3506208867652674,2.391304347826087,8.0,1,0.4782608695652174,55.0,3.2816635160680523,0.3742911153119093,0.1058412038741047,12.0,12,22.0,regular_jump,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,7,0.6521739130434783,0.7101449275362318,0.2898550724637681,False,False,False,False,False
PPOFINAL_N24_B116_efficiency,final_expansion_batch04,116,24,"[19, 23, 22, 20, 18, 17, 21, 16, 15, 14, 12, 9, 10, 11, 13, 8, 7, 0, 2, 4, 6, 3, 1, 5]","19,23,22,20,18,17,21,16,15,14,12,9,10,11,13,8,7,0,2,4,6,3,1,5",a2eed9c3a29ed981,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921369,efficiency,True,0.362493459607925,2.5217391304347827,7.0,0,0.3043478260869565,58.0,2.51039697542533,0.1947069943289225,0.1098180157065381,16.0,16,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,114,0.5217391304347826,0.7246376811594203,0.2753623188405796,False,False,False,False,False
PPOFINAL_N24_B117_efficiency,final_expansion_batch04,117,24,"[23, 19, 21, 16, 17, 20, 22, 18, 13, 14, 15, 12, 11, 9, 10, 8, 7, 0, 2, 4, 1, 6, 5, 3]","23,19,21,16,17,20,22,18,13,14,15,12,11,9,10,8,7,0,2,4,1,6,5,3",9a1a0acb348f0abc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921277,efficiency,True,0.4946851715188061,2.608695652173913,7.0,0,0.3043478260869565,60.0,2.67296786389414,0.1909262759924385,0.1137485214818414,16.0,16,22.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,22,0.6086956521739131,0.681159420289855,0.3188405797101449,False,False,False,False,False
PPOFINAL_N24_B118_efficiency,final_expansion_batch04,118,24,"[23, 21, 19, 20, 18, 22, 16, 14, 13, 17, 15, 11, 10, 12, 6, 9, 8, 7, 4, 2, 3, 1, 5, 0]","23,21,19,20,18,22,16,14,13,17,15,11,10,12,6,9,8,7,4,2,3,1,5,0",5df2570f1e62e9d1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921257,efficiency,True,0.3644022006415084,2.652173913043478,6.0,0,0.2608695652173913,61.0,2.400756143667297,0.1455576559546313,0.1150455377637063,19.0,19,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,2,0.391304347826087,0.7826086956521738,0.217391304347826,False,False,False,False,False
PPOFINAL_N24_B119_efficiency,final_expansion_batch04,119,24,"[23, 19, 18, 21, 22, 15, 13, 16, 17, 20, 14, 12, 10, 9, 8, 11, 6, 2, 4, 5, 7, 3, 1, 0]","23,19,18,21,22,15,13,16,17,20,14,12,10,9,8,11,6,2,4,5,7,3,1,0",42004e61e957b4ca,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921332,efficiency,True,0.3457056477849146,2.652173913043478,7.0,0,0.3043478260869565,61.0,2.748582230623818,0.1890359168241966,0.1157030539961382,19.0,19,22.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,77,0.5652173913043478,0.7101449275362319,0.2898550724637681,False,False,False,False,False
PPOFINAL_N24_B120_efficiency,final_expansion_batch04,120,24,"[23, 21, 22, 20, 17, 16, 19, 18, 13, 14, 15, 12, 8, 10, 11, 9, 3, 2, 5, 7, 1, 4, 6, 0]","23,21,22,20,17,16,19,18,13,14,15,12,8,10,11,9,3,2,5,7,1,4,6,0",c0848ef3bd5b5872,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921334,efficiency,True,0.3235899607927442,2.652173913043478,6.0,0,0.3043478260869565,61.0,2.748582230623819,0.1890359168241966,0.1157030539961382,17.0,17,22.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,79,0.5652173913043478,0.7246376811594204,0.2753623188405797,False,False,False,False,False
PPOFINAL_N24_B121_efficiency,final_expansion_batch04,121,24,"[23, 15, 19, 21, 22, 20, 16, 14, 18, 17, 13, 8, 9, 10, 11, 12, 6, 7, 2, 4, 3, 5, 0, 1]","23,15,19,21,22,20,16,14,18,17,13,8,9,10,11,12,6,7,2,4,3,5,0,1",ed3c551c58d481e5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921345,efficiency,True,0.3318927879654138,2.782608695652174,8.0,1,0.391304347826087,64.0,3.9092627599243865,0.2703213610586011,0.1233319396847972,19.0,19,20.0,regular_jump,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,90,0.5217391304347826,0.7391304347826088,0.2608695652173913,False,False,False,False,False
