final_expansion_batch,n,strategy_name,inp_path,cae_path,inp_exists,cae_exists,inp_size_bytes,cae_size_bytes,node_entry_count,element_entry_count,scan_sequence_complete,cool_sequence_complete,step_final_cooling_exists,final_cooling_controls_visible,final_cooling_after_last_cool,heat_flux_entries_exist,all_expected_heat_sets_present,heat_order_text_verified,output_fields_U_PEEQ_S_NT11_visible,n40_cool_initialInc_0p001_verified,solver_output_count,verdict,notes
final_expansion_batch02,12,PPOFINAL_N12_B045_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\J2D_PPOFINAL_N12_B045_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\J2D_PPOFINAL_N12_B045_baseline_proximity.cae,True,True,45993,217088,399,336,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,12,PPOFINAL_N12_B046_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\J2D_PPOFINAL_N12_B046_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\J2D_PPOFINAL_N12_B046_baseline_proximity.cae,True,True,45993,208896,399,336,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,12,PPOFINAL_N12_B047_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\J2D_PPOFINAL_N12_B047_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\J2D_PPOFINAL_N12_B047_baseline_proximity.cae,True,True,45993,217088,399,336,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,12,PPOFINAL_N12_B048_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\J2D_PPOFINAL_N12_B048_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\J2D_PPOFINAL_N12_B048_baseline_proximity.cae,True,True,45993,208896,399,336,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B049_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\J2D_PPOFINAL_N16_B049_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\J2D_PPOFINAL_N16_B049_diversity.cae,True,True,58872,217088,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B050_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\J2D_PPOFINAL_N16_B050_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\J2D_PPOFINAL_N16_B050_diversity.cae,True,True,58872,229376,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B051_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\J2D_PPOFINAL_N16_B051_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\J2D_PPOFINAL_N16_B051_diversity.cae,True,True,58872,237568,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B052_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\J2D_PPOFINAL_N16_B052_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\J2D_PPOFINAL_N16_B052_efficiency.cae,True,True,58873,249856,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B053_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\J2D_PPOFINAL_N16_B053_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\J2D_PPOFINAL_N16_B053_efficiency.cae,True,True,58873,249856,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B054_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\J2D_PPOFINAL_N16_B054_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\J2D_PPOFINAL_N16_B054_efficiency.cae,True,True,58873,241664,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B055_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\J2D_PPOFINAL_N16_B055_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\J2D_PPOFINAL_N16_B055_efficiency.cae,True,True,58873,262144,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B056_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B056_efficiency\J2D_PPOFINAL_N16_B056_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B056_efficiency\J2D_PPOFINAL_N16_B056_efficiency.cae,True,True,58873,245760,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B057_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B057_efficiency\J2D_PPOFINAL_N16_B057_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B057_efficiency\J2D_PPOFINAL_N16_B057_efficiency.cae,True,True,58873,253952,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B058_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B058_novelty\J2D_PPOFINAL_N16_B058_novelty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B058_novelty\J2D_PPOFINAL_N16_B058_novelty.cae,True,True,58870,241664,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B059_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B059_novelty\J2D_PPOFINAL_N16_B059_novelty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B059_novelty\J2D_PPOFINAL_N16_B059_novelty.cae,True,True,58870,237568,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B060_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B060_novelty\J2D_PPOFINAL_N16_B060_novelty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B060_novelty\J2D_PPOFINAL_N16_B060_novelty.cae,True,True,58870,237568,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B061_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B061_baseline_proximity\J2D_PPOFINAL_N16_B061_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B061_baseline_proximity\J2D_PPOFINAL_N16_B061_baseline_proximity.cae,True,True,58881,258048,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B062_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B062_baseline_proximity\J2D_PPOFINAL_N16_B062_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B062_baseline_proximity\J2D_PPOFINAL_N16_B062_baseline_proximity.cae,True,True,58881,253952,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B063_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B063_baseline_proximity\J2D_PPOFINAL_N16_B063_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B063_baseline_proximity\J2D_PPOFINAL_N16_B063_baseline_proximity.cae,True,True,58881,237568,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch02,16,PPOFINAL_N16_B064_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B064_baseline_proximity\J2D_PPOFINAL_N16_B064_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B064_baseline_proximity\J2D_PPOFINAL_N16_B064_baseline_proximity.cae,True,True,58881,274432,511,432,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B065_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B065_quality\J2D_PPOFINAL_N24_B065_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B065_quality\J2D_PPOFINAL_N24_B065_quality.cae,True,True,84570,331776,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B066_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B066_quality\J2D_PPOFINAL_N24_B066_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B066_quality\J2D_PPOFINAL_N24_B066_quality.cae,True,True,84570,339968,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B067_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B067_quality\J2D_PPOFINAL_N24_B067_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B067_quality\J2D_PPOFINAL_N24_B067_quality.cae,True,True,84570,327680,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B068_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B068_quality\J2D_PPOFINAL_N24_B068_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B068_quality\J2D_PPOFINAL_N24_B068_quality.cae,True,True,84570,311296,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B069_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B069_quality\J2D_PPOFINAL_N24_B069_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B069_quality\J2D_PPOFINAL_N24_B069_quality.cae,True,True,84570,327680,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B070_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B070_quality\J2D_PPOFINAL_N24_B070_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B070_quality\J2D_PPOFINAL_N24_B070_quality.cae,True,True,84570,331776,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B071_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B071_quality\J2D_PPOFINAL_N24_B071_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B071_quality\J2D_PPOFINAL_N24_B071_quality.cae,True,True,84570,323584,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B072_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B072_quality\J2D_PPOFINAL_N24_B072_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B072_quality\J2D_PPOFINAL_N24_B072_quality.cae,True,True,84570,319488,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B073_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B073_quality\J2D_PPOFINAL_N24_B073_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B073_quality\J2D_PPOFINAL_N24_B073_quality.cae,True,True,84570,327680,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B074_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B074_quality\J2D_PPOFINAL_N24_B074_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B074_quality\J2D_PPOFINAL_N24_B074_quality.cae,True,True,84570,319488,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B075_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B075_quality\J2D_PPOFINAL_N24_B075_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B075_quality\J2D_PPOFINAL_N24_B075_quality.cae,True,True,84570,315392,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B076_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B076_quality\J2D_PPOFINAL_N24_B076_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B076_quality\J2D_PPOFINAL_N24_B076_quality.cae,True,True,84570,303104,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B077_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B077_quality\J2D_PPOFINAL_N24_B077_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B077_quality\J2D_PPOFINAL_N24_B077_quality.cae,True,True,84570,315392,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B078_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B078_quality\J2D_PPOFINAL_N24_B078_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B078_quality\J2D_PPOFINAL_N24_B078_quality.cae,True,True,84570,323584,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B079_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B079_quality\J2D_PPOFINAL_N24_B079_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B079_quality\J2D_PPOFINAL_N24_B079_quality.cae,True,True,84570,344064,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B080_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B080_quality\J2D_PPOFINAL_N24_B080_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B080_quality\J2D_PPOFINAL_N24_B080_quality.cae,True,True,84570,339968,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B081_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B081_quality\J2D_PPOFINAL_N24_B081_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B081_quality\J2D_PPOFINAL_N24_B081_quality.cae,True,True,84570,299008,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B082_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B082_quality\J2D_PPOFINAL_N24_B082_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B082_quality\J2D_PPOFINAL_N24_B082_quality.cae,True,True,84570,307200,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B083_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B083_quality\J2D_PPOFINAL_N24_B083_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B083_quality\J2D_PPOFINAL_N24_B083_quality.cae,True,True,84570,323584,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B084_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B084_quality\J2D_PPOFINAL_N24_B084_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B084_quality\J2D_PPOFINAL_N24_B084_quality.cae,True,True,84570,327680,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B085_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B085_quality\J2D_PPOFINAL_N24_B085_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B085_quality\J2D_PPOFINAL_N24_B085_quality.cae,True,True,84570,352256,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B086_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B086_quality\J2D_PPOFINAL_N24_B086_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B086_quality\J2D_PPOFINAL_N24_B086_quality.cae,True,True,84570,348160,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B087_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B087_quality\J2D_PPOFINAL_N24_B087_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B087_quality\J2D_PPOFINAL_N24_B087_quality.cae,True,True,84570,331776,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
final_expansion_batch03,24,PPOFINAL_N24_B088_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B088_quality\J2D_PPOFINAL_N24_B088_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch03\N24\PPOFINAL_N24_B088_quality\J2D_PPOFINAL_N24_B088_quality.cae,True,True,84570,315392,735,624,True,True,True,True,True,True,True,True,True,True,0,PASS,observed order matches scan_order; missing=[]; not N40
