dataset_source,teacher_metric_extracted,n,strategy_name,source_strategy_name,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,mises_max,teacher_validation_status,ppo_v01_predicted_surrogate_reward_lex,duplicate_vs_combined552,duplicate_role
stage3_native_combined552,True,40,S3R19B28_N40_B09_known_best_mutation,S3R19B28_N40_B09_known_best_mutation,"[1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3]","1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3",nan,0.0001639029087527,0.1643984466791153,587828288.0,579925824.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R19B28_N40_B10_known_best_mutation,S3R19B28_N40_B10_known_best_mutation,"[4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2]","4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2",nan,0.0001504687188571,0.1597595065832138,584999872.0,579926208.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B01_top_region,S3R24L64_N40_B01_top_region,"[0,2,4,6,8,10,12,38,36,34,32,30,28,26,24,22,20,18,16,14,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,38,36,34,32,30,28,26,24,22,20,18,16,14,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",cc574ee97e23d3a0,0.0001945985031852,0.162837952375412,581591424.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B02_top_region,S3R24L64_N40_B02_top_region,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31]","33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31",198304997aa51f7f,0.0001227253760589,0.1667737364768982,598535360.0,579927040.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B03_top_region,S3R24L64_N40_B03_top_region,"[31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]","31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29",c1c108e2813bd09b,0.0001059363503372,0.1590581983327865,592258240.0,579925632.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B04_top_region,S3R24L64_N40_B04_top_region,"[31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]","31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29",baa132a2934e1658,0.0001603593141226,0.1599376946687698,581768896.0,579925632.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B05_top_region,S3R24L64_N40_B05_top_region,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31]","33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31",742ef66aad688f36,8.880928180587944e-05,0.1641431897878646,595921664.0,579925632.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B06_model_disagreement,S3R24L64_N40_B06_model_disagreement,"[8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6]","8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6",04fb04483e06ab57,0.0002016615144384,0.1611578613519668,583783872.0,579927360.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B07_model_disagreement,S3R24L64_N40_B07_model_disagreement,"[12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10]","12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10",42b2cce7b6cd3830,0.0002165191526728,0.1629427224397659,584747776.0,579928896.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B08_model_disagreement,S3R24L64_N40_B08_model_disagreement,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,9,7,5,3,1,11,13,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,9,7,5,3,1,11,13,21,23,25,27,29,31,33,35,37,39",8a1c069e8cc3aab3,0.0001989352308555,0.1538123935461044,582634112.0,579927424.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B09_model_disagreement,S3R24L64_N40_B09_model_disagreement,"[14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10,12]","14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10,12",9416203917957318,0.0002083318340737,0.1643828004598617,585395200.0,579929024.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B10_uncertainty_calibration,S3R24L64_N40_B10_uncertainty_calibration,"[19,20,18,21,17,22,23,16,15,24,25,14,13,26,27,12,28,11,29,10,9,30,31,8,7,32,6,33,34,5,4,35,36,3,2,37,38,1,0,39]","19,20,18,21,17,22,23,16,15,24,25,14,13,26,27,12,28,11,29,10,9,30,31,8,7,32,6,33,34,5,4,35,36,3,2,37,38,1,0,39",6cf61e7e1a0eea3f,0.001730911550112,0.1823613494634628,588479616.0,579926720.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B11_uncertainty_calibration,S3R24L64_N40_B11_uncertainty_calibration,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,39,19,29,9,34,21,11,31,36,1,3,5,7,13,15,17,23,25,27,32,33,35,37,38]","0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,39,19,29,9,34,21,11,31,36,1,3,5,7,13,15,17,23,25,27,32,33,35,37,38",88607ff800752d0d,0.000554565707489,0.1629247218370437,586222784.0,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B12_uncertainty_calibration,S3R24L64_N40_B12_uncertainty_calibration,"[25,29,21,5,30,20,32,16,34,36,22,2,14,18,27,39,13,23,6,37,9,3,8,26,4,0,24,35,10,12,33,1,11,28,17,7,15,19,31,38]","25,29,21,5,30,20,32,16,34,36,22,2,14,18,27,39,13,23,6,37,9,3,8,26,4,0,24,35,10,12,33,1,11,28,17,7,15,19,31,38",b001209498d8d80c,0.0010631986892377,0.1605686843395233,584326272.0,579925952.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B13_uncertainty_calibration,S3R24L64_N40_B13_uncertainty_calibration,"[22,23,25,27,28,30,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,0,39,19,29,9,14,32,33,35,37,38]","22,23,25,27,28,30,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,0,39,19,29,9,14,32,33,35,37,38",b85ba16e4db50b3e,0.0009516127437336,0.1718923896551132,586396288.0,579926912.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B14_diversity_coverage,S3R24L64_N40_B14_diversity_coverage,"[0,37,28,15,24,19,34,27,4,7,36,9,10,35,26,33,12,29,2,25,18,23,20,39,32,3,16,17,22,31,30,13,8,21,38,11,6,1,14,5]","0,37,28,15,24,19,34,27,4,7,36,9,10,35,26,33,12,29,2,25,18,23,20,39,32,3,16,17,22,31,30,13,8,21,38,11,6,1,14,5",2988e56a2f6858d2,0.0011485806799669,0.1689211428165435,583967360.0,579925056.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B15_diversity_coverage,S3R24L64_N40_B15_diversity_coverage,"[15,32,5,34,29,8,13,2,23,4,31,26,21,10,7,20,11,38,37,24,19,16,39,0,25,18,3,6,35,12,33,14,9,28,17,30,27,36,1,22]","15,32,5,34,29,8,13,2,23,4,31,26,21,10,7,20,11,38,37,24,19,16,39,0,25,18,3,6,35,12,33,14,9,28,17,30,27,36,1,22",14e65401d5dd06f8,0.0010186854147491,0.1579287350177765,583294976.0,579926016.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B16_diversity_coverage,S3R24L64_N40_B16_diversity_coverage,"[9,36,33,8,7,16,23,12,5,2,21,18,37,34,25,6,15,26,3,32,1,24,35,28,19,4,39,14,31,30,29,20,11,38,13,22,17,0,27,10]","9,36,33,8,7,16,23,12,5,2,21,18,37,34,25,6,15,26,3,32,1,24,35,28,19,4,39,14,31,30,29,20,11,38,13,22,17,0,27,10",f25e144b16dbcb4d,0.0011747723910957,0.1691029071807861,586287488.0,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B17_diversity_coverage,S3R24L64_N40_B17_diversity_coverage,"[8,37,6,5,2,17,26,15,24,23,22,27,32,33,12,7,30,31,28,39,38,1,18,9,34,11,14,29,16,25,36,21,20,35,10,13,4,19,0,3]","8,37,6,5,2,17,26,15,24,23,22,27,32,33,12,7,30,31,28,39,38,1,18,9,34,11,14,29,16,25,36,21,20,35,10,13,4,19,0,3",f44b5129283f065b,0.001036680686127,0.1692833453416824,584457024.0,579925184.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B18_tradeoff_probe,S3R24L64_N40_B18_tradeoff_probe,"[35,36,5,26,39,22,37,34,11,18,23,8,27,28,33,4,31,14,9,30,25,0,3,6,17,38,19,10,15,32,13,24,21,12,1,16,7,20,29,2]","35,36,5,26,39,22,37,34,11,18,23,8,27,28,33,4,31,14,9,30,25,0,3,6,17,38,19,10,15,32,13,24,21,12,1,16,7,20,29,2",6f26a42605f7b8eb,0.0011591740185394,0.1659919619560241,584591488.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B19_tradeoff_probe,S3R24L64_N40_B19_tradeoff_probe,"[29,30,13,20,1,2,27,38,7,22,35,32,19,6,9,14,11,28,3,16,23,24,5,34,21,12,33,26,31,10,37,18,15,8,39,36,17,4,25,0]","29,30,13,20,1,2,27,38,7,22,35,32,19,6,9,14,11,28,3,16,23,24,5,34,21,12,33,26,31,10,37,18,15,8,39,36,17,4,25,0",17709b55cd2df96c,0.0010814771626144,0.1590977013111114,583097088.0,579926016.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B20_tradeoff_probe,S3R24L64_N40_B20_tradeoff_probe,"[25,10,33,16,29,34,1,6,13,0,31,20,19,26,27,18,23,32,5,36,35,22,37,8,17,12,7,14,39,28,15,24,9,30,3,38,21,4,11,2]","25,10,33,16,29,34,1,6,13,0,31,20,19,26,27,18,23,32,5,36,35,22,37,8,17,12,7,14,39,28,15,24,9,30,3,38,21,4,11,2",487a79ff3d38abb8,0.0013657823437824,0.1546751409769058,584047232.0,579924800.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B21_sentinel_control,S3R24L64_N40_B21_sentinel_control,"[37,28,17,24,29,18,39,32,7,34,33,14,9,8,11,16,5,12,13,30,31,10,19,4,1,22,23,20,3,38,35,0,25,2,27,36,15,6,21,26]","37,28,17,24,29,18,39,32,7,34,33,14,9,8,11,16,5,12,13,30,31,10,19,4,1,22,23,20,3,38,35,0,25,2,27,36,15,6,21,26",06aac074db1c5325,0.0012227803235873,0.1619139313697815,587438016.0,579924800.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B22_sentinel_control,S3R24L64_N40_B22_sentinel_control,"[22,5,8,31,32,3,18,35,6,17,12,37,16,33,30,19,10,23,36,29,26,1,24,15,2,21,0,7,28,11,4,13,34,39,14,9,20,27,38,25]","22,5,8,31,32,3,18,35,6,17,12,37,16,33,30,19,10,23,36,29,26,1,24,15,2,21,0,7,28,11,4,13,34,39,14,9,20,27,38,25",8229fb93c4d72263,0.0011096128518488,0.1586716175079345,585093632.0,579926016.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B23_exploitation_reference,S3R24L64_N40_B23_exploitation_reference,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",31eb3c72613d8e65,5.95808796788333e-05,0.1540761291980743,581783552.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R24L64_N40_B24_exploitation_reference,S3R24L64_N40_B24_exploitation_reference,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,21,17,15,13,11,9,7,5,3,1,19,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,21,17,15,13,11,9,7,5,3,1,19,23,25,27,29,31,33,35,37,39",06477238e66665b0,0.0002177569813284,0.1537862718105316,582096064.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B01_graph_pointer,S3R34N32INF_N40_B01_graph_pointer,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,37,35,33,31,29,27,25,23,21,19,17,15,13,11,9,7,5,3,1,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,37,35,33,31,29,27,25,23,21,19,17,15,13,11,9,7,5,3,1,39",95f7f97002b46e8c,0.0002823198738042,0.156105950474739,582261824.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B02_surrogate_top,S3R34N32INF_N40_B02_surrogate_top,"[38,28,18,34,24,26,14,20,4,0,10,12,30,36,32,22,16,2,6,8,35,39,17,1,33,7,3,23,5,27,15,9,25,29,37,13,11,21,19,31]","38,28,18,34,24,26,14,20,4,0,10,12,30,36,32,22,16,2,6,8,35,39,17,1,33,7,3,23,5,27,15,9,25,29,37,13,11,21,19,31",28bd415a5dd9405d,0.0006737644011991,0.1560283899307251,584050560.0,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B03_hybrid_agree,S3R34N32INF_N40_B03_hybrid_agree,"[10,16,14,24,28,32,12,6,20,26,38,4,36,30,22,18,34,8,2,0,39,21,19,9,31,13,3,1,11,17,7,15,25,29,23,5,33,27,35,37]","10,16,14,24,28,32,12,6,20,26,38,4,36,30,22,18,34,8,2,0,39,21,19,9,31,13,3,1,11,17,7,15,25,29,23,5,33,27,35,37",47979034a3c4fcc9,0.0007187606411207,0.1526638865470886,583502784.0,579925376.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B04_hybrid_disagree,S3R34N32INF_N40_B04_hybrid_disagree,"[20,30,38,12,18,14,28,26,6,36,0,4,2,10,16,24,34,32,22,8,31,15,35,33,29,13,7,9,5,23,3,17,21,19,25,11,39,37,27,1]","20,30,38,12,18,14,28,26,6,36,0,4,2,10,16,24,34,32,22,8,31,15,35,33,29,13,7,9,5,23,3,17,21,19,25,11,39,37,27,1",6ef39869b256faf6,0.0007251808672208,0.1524647027254104,582093376.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B05_uncertainty,S3R34N32INF_N40_B05_uncertainty,"[28,38,22,12,2,34,16,10,4,18,36,20,0,32,30,26,24,14,8,6,17,29,11,37,35,31,19,5,9,25,15,13,3,23,7,21,33,39,27,1]","28,38,22,12,2,34,16,10,4,18,36,20,0,32,30,26,24,14,8,6,17,29,11,37,35,31,19,5,9,25,15,13,3,23,7,21,33,39,27,1",786d848187a4a6d0,0.0007050070043987,0.1488805264234542,583357120.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B06_diversity,S3R34N32INF_N40_B06_diversity,"[38,34,32,20,28,12,10,26,24,16,6,2,0,30,8,14,36,18,4,22,21,29,19,27,31,25,39,11,9,7,1,13,33,35,23,15,3,17,5,37]","38,34,32,20,28,12,10,26,24,16,6,2,0,30,8,14,36,18,4,22,21,29,19,27,31,25,39,11,9,7,1,13,33,35,23,15,3,17,5,37",56bfd1e62ace1007,0.0006026536907484,0.1472502499818802,585624640.0,579925120.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B07_sentinel,S3R34N32INF_N40_B07_sentinel,"[6,34,28,22,10,20,26,30,16,18,36,12,14,24,38,0,4,2,8,32,35,33,7,23,39,19,5,11,31,29,1,15,17,37,3,9,13,21,27,25]","6,34,28,22,10,20,26,30,16,18,36,12,14,24,38,0,4,2,8,32,35,33,7,23,39,19,5,11,31,29,1,15,17,37,3,9,13,21,27,25",01903efea4d8a963,0.0006454233700878,0.1492619067430496,583033216.0,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B08_n40_best_near,S3R34N32INF_N40_B08_n40_best_near,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",9d1784d70d5b84be,5.696606240235269e-05,0.1578764021396637,582174208.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B09_n40_best_near,S3R34N32INF_N40_B09_n40_best_near,"[3,5,7,9,30,32,34,36,38,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]","3,5,7,9,30,32,34,36,38,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39",0aa79fbe62a33062,9.528287046123296e-05,0.162568524479866,581909696.0,579928064.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B10_n40_best_near,S3R34N32INF_N40_B10_n40_best_near,"[4,2,0,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","4,2,0,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",4d055832f3b55fd0,6.680645856249612e-05,0.1554957032203674,581764736.0,579927616.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B11_n40_best_near,S3R34N32INF_N40_B11_n40_best_near,"[16,14,12,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","16,14,12,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",b6ff798caa72e455,0.0001003126781142,0.1535033136606216,582332992.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R34N32INF_N40_B12_n40_best_near,S3R34N32INF_N40_B12_n40_best_near,"[9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,4,2,0,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,4,2,0,7,5,3,1,21,23,25,27,29,31,33,35,37,39",6fce9d27a14e11c7,0.0001675558778515,0.1616613566875457,584678912.0,579927808.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B01_n40_u2_near,S3R39N2440B60_N40_B01_n40_u2_near,"[0,2,4,6,7,9,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,8,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,7,9,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,8,5,3,1,21,23,25,27,29,31,33,35,37,39",2be93a3db4bceb7f,7.611840919707902e-05,0.1559313535690307,581616832.0,579927616.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B02_n40_u2_near,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",57d732db8ce53de8,7.798989645380061e-05,0.1534222960472107,582003392.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B03_n40_u2_near,S3R39N2440B60_N40_B03_n40_u2_near,"[0,2,4,6,8,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,7,5,3,1,21,23,25,27,29,31,33,35,37,39",9be5805c286ff5e5,7.676980362703034e-05,0.1560160666704177,581629376.0,579927616.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B04_n40_u2_near,S3R39N2440B60_N40_B04_n40_u2_near,"[0,2,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,4,1,21,23,25,27,29,31,33,35,37,39]","0,2,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,4,1,21,23,25,27,29,31,33,35,37,39",9b691e899f606246,6.792713247705251e-05,0.1540291607379913,582070784.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B05_n40_u2_near,S3R39N2440B60_N40_B05_n40_u2_near,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,39,37,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,38,36,34,32]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,39,37,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,38,36,34,32",5d9e68cb25610b72,0.0002428228326607,0.1591205149888992,590432640.0,579926016.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B06_n40_u2_near,S3R39N2440B60_N40_B06_n40_u2_near,"[4,2,0,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","4,2,0,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",05712ac7b315fe45,0.000113214871817,0.1534597277641296,582466304.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B07_n40_u2_near,S3R39N2440B60_N40_B07_n40_u2_near,"[4,2,0,6,8,10,12,14,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","4,2,0,6,8,10,12,14,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",6651abff5496dcd0,0.0001306445738009,0.1540696173906326,582282304.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B08_n40_u2_near,S3R39N2440B60_N40_B08_n40_u2_near,"[17,15,13,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,16,14,12,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","17,15,13,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,16,14,12,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",f0613bea802663bb,0.0001928622095874,0.1534249633550644,585483904.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B09_hybrid_agree,S3R39N2440B60_N40_B09_hybrid_agree,"[10,6,0,32,30,4,14,12,16,18,28,2,26,20,24,22,36,38,34,8,3,11,39,33,21,5,37,23,7,35,13,15,25,27,9,1,17,29,31,19]","10,6,0,32,30,4,14,12,16,18,28,2,26,20,24,22,36,38,34,8,3,11,39,33,21,5,37,23,7,35,13,15,25,27,9,1,17,29,31,19",55e8df5bc6f54fb1,0.0006667709956218,0.1507769972085952,583664832.0,579926272.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B10_surrogate_top,S3R39N2440B60_N40_B10_surrogate_top,"[14,30,20,8,2,24,32,28,26,0,34,18,16,36,12,4,10,22,38,6,19,23,29,31,37,13,7,27,35,39,9,1,21,11,5,17,25,15,3,33]","14,30,20,8,2,24,32,28,26,0,34,18,16,36,12,4,10,22,38,6,19,23,29,31,37,13,7,27,35,39,9,1,21,11,5,17,25,15,3,33",ea73009f75c06ec9,0.000756842054443,0.1440253555774688,585081920.0,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
