dataset_scope,source_stage,N,metric,value,display_value,display_unit,claim_role
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1461125077307224,0.1461125077307224,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0077783229010215003,0.0077783229010215003,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00015989003999999999,0.00015989003999999999,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1438854636996984,0.1438854636996984,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0022366202577337999,0.0022366202577337999,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00018367238000000001,0.00018367238000000001,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14297659158706669,0.14297659158706669,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0040330024776655997,0.0040330024776655997,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00045231489999999997,0.00045231489999999997,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14051188960671421,0.14051188960671421,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0043610068361112,0.0043610068361112,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00018249797,0.00018249797,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1475396301597357,0.1475396301597357,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0065560615015858,0.0065560615015858,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00010094131,0.00010094131,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14598027303814881,0.14598027303814881,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0078020518733944002,0.0078020518733944002,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00011717366,0.00011717366,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1460323629528284,0.1460323629528284,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0070454490168229003,0.0070454490168229003,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00024851760000000001,0.00024851760000000001,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1432056517899036,0.1432056517899036,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0032172231011562001,0.0032172231011562001,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,7.687115e-05,7.687115e-05,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14452578514814371,0.14452578514814371,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0047377139195686003,0.0047377139195686003,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00033517458,0.00033517458,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14437053114175799,0.14437053114175799,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0058484750683481003,0.0058484750683481003,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00048123044,0.00048123044,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14216503784060469,0.14216503784060469,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0062158429980008001,0.0062158429980008001,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00023977221,0.00023977221,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1452113473415374,0.1452113473415374,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0026532299081281998,0.0026532299081281998,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00040277120000000002,0.00040277120000000002,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14523041196167469,0.14523041196167469,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0031338677845687002,0.0031338677845687002,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,0.00010465908999999999,0.00010465908999999999,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14465918913483619,0.14465918913483619,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0059291158007937,0.0059291158007937,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,8.7055569999999998e-05,8.7055569999999998e-05,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.14469026029109949,0.14469026029109949,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0083349772252495,0.0083349772252495,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,U2,9.4909700000000004e-05,9.4909700000000004e-05,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,PEEQ,0.1449318590760231,0.1449318590760231,source_unit,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,SurfaceT,0.0077804823776241004,0.0077804823776241004,legacy_aux_raw,auxiliary_fixed_N32_context
auxiliary_fixed_N32,Stage2_fixed32_auxiliary,N32,Mises,1.933567361933568,1.933567361933568,legacy_aux_raw,auxiliary_fixed_N32_context
