case_i,case_j,n,strategy_i,strategy_j,order_i,order_j,reward_mean_all_i,reward_mean_all_j,u2_rank_i,u2_rank_j,peeq_rank_i,peeq_rank_j,surfaceT_rank_i,surfaceT_rank_j,preferred_by_reward_mean,preferred_by_u2,reward_margin,u2_rank_margin,peeq_rank_margin,surfaceT_rank_margin
N40_A04_method_c_u2_first_engineering,N40_A07_regular_jump_coprime,40,N40_A04_method_c_u2_first_engineering,N40_A07_regular_jump_coprime,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",0.9928571428571429,0.09642857142857142,1.0,15.0,1.0,6.0,2.0,15.0,i,i,0.8964285714285715,14.0,5.0,13.0
N40_A04_method_c_u2_first_engineering,N40_A08_block_interleaved_quarters,40,N40_A04_method_c_u2_first_engineering,N40_A08_block_interleaved_quarters,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",0.9928571428571429,0.18571428571428572,1.0,14.0,1.0,3.0,2.0,13.0,i,i,0.8071428571428572,13.0,2.0,11.0
N40_A04_method_c_u2_first_engineering,N40_A09_center_edge_alternating,40,N40_A04_method_c_u2_first_engineering,N40_A09_center_edge_alternating,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",0.9928571428571429,0.15285714285714286,1.0,13.0,1.0,11.0,2.0,10.0,i,i,0.8400000000000001,12.0,10.0,8.0
N40_A04_method_c_u2_first_engineering,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,40,N40_A04_method_c_u2_first_engineering,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",0.9928571428571429,0.75,1.0,5.0,1.0,2.0,2.0,6.0,i,i,0.24285714285714288,4.0,1.0,4.0
N40_A04_method_c_u2_first_engineering,N40_A11_graph_pointer_policy_diverse_01,40,N40_A04_method_c_u2_first_engineering,N40_A11_graph_pointer_policy_diverse_01,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.9928571428571429,0.27428571428571424,1.0,10.0,1.0,12.0,2.0,12.0,i,i,0.7185714285714286,9.0,11.0,10.0
N40_A04_method_c_u2_first_engineering,N40_A12_graph_pointer_policy_diverse_02,40,N40_A04_method_c_u2_first_engineering,N40_A12_graph_pointer_policy_diverse_02,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.9928571428571429,0.33142857142857146,1.0,11.0,1.0,9.0,2.0,3.0,i,i,0.6614285714285715,10.0,8.0,1.0
N40_A04_method_c_u2_first_engineering,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A04_method_c_u2_first_engineering,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.9928571428571429,0.7714285714285715,1.0,3.0,1.0,10.0,2.0,1.0,i,i,0.22142857142857142,2.0,9.0,1.0
N40_A04_method_c_u2_first_engineering,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A04_method_c_u2_first_engineering,N40_A14_graph_pointer_policy_u2first_proxy,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.9928571428571429,0.6214285714285713,1.0,6.0,1.0,7.0,2.0,7.0,i,i,0.37142857142857155,5.0,6.0,5.0
N40_A04_method_c_u2_first_engineering,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A04_method_c_u2_first_engineering,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.9928571428571429,0.5785714285714285,1.0,7.0,1.0,8.0,2.0,4.0,i,i,0.41428571428571437,6.0,7.0,2.0
N40_A05_center_out,N40_A06_edge_in_alternating,40,N40_A05_center_out,N40_A06_edge_in_alternating,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]",0.16642857142857143,0.2671428571428571,12.0,9.0,13.0,15.0,11.0,14.0,j,j,0.1007142857142857,3.0,2.0,3.0
N40_A05_center_out,N40_A07_regular_jump_coprime,40,N40_A05_center_out,N40_A07_regular_jump_coprime,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",0.16642857142857143,0.09642857142857142,12.0,15.0,13.0,6.0,11.0,15.0,i,i,0.07,3.0,7.0,4.0
N40_A05_center_out,N40_A08_block_interleaved_quarters,40,N40_A05_center_out,N40_A08_block_interleaved_quarters,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",0.16642857142857143,0.18571428571428572,12.0,14.0,13.0,3.0,11.0,13.0,j,i,0.019285714285714295,2.0,10.0,2.0
N40_A05_center_out,N40_A09_center_edge_alternating,40,N40_A05_center_out,N40_A09_center_edge_alternating,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",0.16642857142857143,0.15285714285714286,12.0,13.0,13.0,11.0,11.0,10.0,i,i,0.013571428571428568,1.0,2.0,1.0
N40_A05_center_out,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,40,N40_A05_center_out,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",0.16642857142857143,0.75,12.0,5.0,13.0,2.0,11.0,6.0,j,j,0.5835714285714286,7.0,11.0,5.0
N40_A05_center_out,N40_A11_graph_pointer_policy_diverse_01,40,N40_A05_center_out,N40_A11_graph_pointer_policy_diverse_01,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.16642857142857143,0.27428571428571424,12.0,10.0,13.0,12.0,11.0,12.0,j,j,0.10785714285714282,2.0,1.0,1.0
N40_A05_center_out,N40_A12_graph_pointer_policy_diverse_02,40,N40_A05_center_out,N40_A12_graph_pointer_policy_diverse_02,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.16642857142857143,0.33142857142857146,12.0,11.0,13.0,9.0,11.0,3.0,j,j,0.16500000000000004,1.0,4.0,8.0
N40_A05_center_out,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A05_center_out,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.16642857142857143,0.7714285714285715,12.0,3.0,13.0,10.0,11.0,1.0,j,j,0.605,9.0,3.0,10.0
N40_A05_center_out,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A05_center_out,N40_A14_graph_pointer_policy_u2first_proxy,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.16642857142857143,0.6214285714285713,12.0,6.0,13.0,7.0,11.0,7.0,j,j,0.4549999999999999,6.0,6.0,4.0
N40_A05_center_out,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A05_center_out,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.16642857142857143,0.5785714285714285,12.0,7.0,13.0,8.0,11.0,4.0,j,j,0.4121428571428571,5.0,5.0,7.0
N40_A06_edge_in_alternating,N40_A07_regular_jump_coprime,40,N40_A06_edge_in_alternating,N40_A07_regular_jump_coprime,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",0.2671428571428571,0.09642857142857142,9.0,15.0,15.0,6.0,14.0,15.0,i,i,0.1707142857142857,6.0,9.0,1.0
N40_A06_edge_in_alternating,N40_A08_block_interleaved_quarters,40,N40_A06_edge_in_alternating,N40_A08_block_interleaved_quarters,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",0.2671428571428571,0.18571428571428572,9.0,14.0,15.0,3.0,14.0,13.0,i,i,0.0814285714285714,5.0,12.0,1.0
N40_A06_edge_in_alternating,N40_A09_center_edge_alternating,40,N40_A06_edge_in_alternating,N40_A09_center_edge_alternating,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",0.2671428571428571,0.15285714285714286,9.0,13.0,15.0,11.0,14.0,10.0,i,i,0.11428571428571427,4.0,4.0,4.0
N40_A06_edge_in_alternating,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,40,N40_A06_edge_in_alternating,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",0.2671428571428571,0.75,9.0,5.0,15.0,2.0,14.0,6.0,j,j,0.4828571428571429,4.0,13.0,8.0
N40_A06_edge_in_alternating,N40_A11_graph_pointer_policy_diverse_01,40,N40_A06_edge_in_alternating,N40_A11_graph_pointer_policy_diverse_01,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.2671428571428571,0.27428571428571424,9.0,10.0,15.0,12.0,14.0,12.0,j,i,0.0071428571428571175,1.0,3.0,2.0
N40_A06_edge_in_alternating,N40_A12_graph_pointer_policy_diverse_02,40,N40_A06_edge_in_alternating,N40_A12_graph_pointer_policy_diverse_02,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.2671428571428571,0.33142857142857146,9.0,11.0,15.0,9.0,14.0,3.0,j,i,0.06428571428571433,2.0,6.0,11.0
N40_A06_edge_in_alternating,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A06_edge_in_alternating,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.2671428571428571,0.7714285714285715,9.0,3.0,15.0,10.0,14.0,1.0,j,j,0.5042857142857143,6.0,5.0,13.0
N40_A06_edge_in_alternating,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A06_edge_in_alternating,N40_A14_graph_pointer_policy_u2first_proxy,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.2671428571428571,0.6214285714285713,9.0,6.0,15.0,7.0,14.0,7.0,j,j,0.3542857142857142,3.0,8.0,7.0
N40_A06_edge_in_alternating,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A06_edge_in_alternating,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.2671428571428571,0.5785714285714285,9.0,7.0,15.0,8.0,14.0,4.0,j,j,0.3114285714285714,2.0,7.0,10.0
N40_A07_regular_jump_coprime,N40_A08_block_interleaved_quarters,40,N40_A07_regular_jump_coprime,N40_A08_block_interleaved_quarters,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",0.09642857142857142,0.18571428571428572,15.0,14.0,6.0,3.0,15.0,13.0,j,j,0.0892857142857143,1.0,3.0,2.0
N40_A07_regular_jump_coprime,N40_A09_center_edge_alternating,40,N40_A07_regular_jump_coprime,N40_A09_center_edge_alternating,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",0.09642857142857142,0.15285714285714286,15.0,13.0,6.0,11.0,15.0,10.0,j,j,0.05642857142857144,2.0,5.0,5.0
N40_A07_regular_jump_coprime,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,40,N40_A07_regular_jump_coprime,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",0.09642857142857142,0.75,15.0,5.0,6.0,2.0,15.0,6.0,j,j,0.6535714285714286,10.0,4.0,9.0
N40_A07_regular_jump_coprime,N40_A11_graph_pointer_policy_diverse_01,40,N40_A07_regular_jump_coprime,N40_A11_graph_pointer_policy_diverse_01,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.09642857142857142,0.27428571428571424,15.0,10.0,6.0,12.0,15.0,12.0,j,j,0.17785714285714282,5.0,6.0,3.0
N40_A07_regular_jump_coprime,N40_A12_graph_pointer_policy_diverse_02,40,N40_A07_regular_jump_coprime,N40_A12_graph_pointer_policy_diverse_02,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.09642857142857142,0.33142857142857146,15.0,11.0,6.0,9.0,15.0,3.0,j,j,0.23500000000000004,4.0,3.0,12.0
N40_A07_regular_jump_coprime,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A07_regular_jump_coprime,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.09642857142857142,0.7714285714285715,15.0,3.0,6.0,10.0,15.0,1.0,j,j,0.675,12.0,4.0,14.0
N40_A07_regular_jump_coprime,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A07_regular_jump_coprime,N40_A14_graph_pointer_policy_u2first_proxy,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.09642857142857142,0.6214285714285713,15.0,6.0,6.0,7.0,15.0,7.0,j,j,0.5249999999999999,9.0,1.0,8.0
N40_A07_regular_jump_coprime,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A07_regular_jump_coprime,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.09642857142857142,0.5785714285714285,15.0,7.0,6.0,8.0,15.0,4.0,j,j,0.4821428571428571,8.0,2.0,11.0
N40_A08_block_interleaved_quarters,N40_A09_center_edge_alternating,40,N40_A08_block_interleaved_quarters,N40_A09_center_edge_alternating,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",0.18571428571428572,0.15285714285714286,14.0,13.0,3.0,11.0,13.0,10.0,i,j,0.03285714285714286,1.0,8.0,3.0
N40_A08_block_interleaved_quarters,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,40,N40_A08_block_interleaved_quarters,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",0.18571428571428572,0.75,14.0,5.0,3.0,2.0,13.0,6.0,j,j,0.5642857142857143,9.0,1.0,7.0
N40_A08_block_interleaved_quarters,N40_A11_graph_pointer_policy_diverse_01,40,N40_A08_block_interleaved_quarters,N40_A11_graph_pointer_policy_diverse_01,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.18571428571428572,0.27428571428571424,14.0,10.0,3.0,12.0,13.0,12.0,j,j,0.08857142857142852,4.0,9.0,1.0
N40_A08_block_interleaved_quarters,N40_A12_graph_pointer_policy_diverse_02,40,N40_A08_block_interleaved_quarters,N40_A12_graph_pointer_policy_diverse_02,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.18571428571428572,0.33142857142857146,14.0,11.0,3.0,9.0,13.0,3.0,j,j,0.14571428571428574,3.0,6.0,10.0
N40_A08_block_interleaved_quarters,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A08_block_interleaved_quarters,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.18571428571428572,0.7714285714285715,14.0,3.0,3.0,10.0,13.0,1.0,j,j,0.5857142857142857,11.0,7.0,12.0
N40_A08_block_interleaved_quarters,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A08_block_interleaved_quarters,N40_A14_graph_pointer_policy_u2first_proxy,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.18571428571428572,0.6214285714285713,14.0,6.0,3.0,7.0,13.0,7.0,j,j,0.4357142857142856,8.0,4.0,6.0
N40_A08_block_interleaved_quarters,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A08_block_interleaved_quarters,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.18571428571428572,0.5785714285714285,14.0,7.0,3.0,8.0,13.0,4.0,j,j,0.3928571428571428,7.0,5.0,9.0
N40_A09_center_edge_alternating,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,40,N40_A09_center_edge_alternating,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",0.15285714285714286,0.75,13.0,5.0,11.0,2.0,10.0,6.0,j,j,0.5971428571428572,8.0,9.0,4.0
