final_expansion_batch,strategy_name,n,expected_case_dir,expected_job_name,expected_INP_path_placeholder,order_hash,selected_by_bucket,candidate_source,teacher_validated,abaqus_validated
final_expansion_batch06,PPOFINAL_N40_B189_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity,J2D_PPOFINAL_N40_B189_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity\J2D_PPOFINAL_N40_B189_diversity.inp,bfcdaf40779bc25e,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B190_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity,J2D_PPOFINAL_N40_B190_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity\J2D_PPOFINAL_N40_B190_diversity.inp,09e52e11fadfbc9f,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B191_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity,J2D_PPOFINAL_N40_B191_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity\J2D_PPOFINAL_N40_B191_diversity.inp,082738543363121c,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B192_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity,J2D_PPOFINAL_N40_B192_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity\J2D_PPOFINAL_N40_B192_diversity.inp,df0cce01fb05e68a,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B193_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency,J2D_PPOFINAL_N40_B193_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency\J2D_PPOFINAL_N40_B193_efficiency.inp,a8a22ffaeda68c9d,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B194_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency,J2D_PPOFINAL_N40_B194_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency\J2D_PPOFINAL_N40_B194_efficiency.inp,8413cd4573da04f1,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B195_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B195_efficiency,J2D_PPOFINAL_N40_B195_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B195_efficiency\J2D_PPOFINAL_N40_B195_efficiency.inp,3dc5ad95c6cc67eb,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B196_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B196_efficiency,J2D_PPOFINAL_N40_B196_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B196_efficiency\J2D_PPOFINAL_N40_B196_efficiency.inp,ea6c812ad2554bc6,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B197_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B197_efficiency,J2D_PPOFINAL_N40_B197_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B197_efficiency\J2D_PPOFINAL_N40_B197_efficiency.inp,bdeac73b1ae444bb,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B198_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B198_efficiency,J2D_PPOFINAL_N40_B198_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B198_efficiency\J2D_PPOFINAL_N40_B198_efficiency.inp,04913d6b96ab9338,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B199_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B199_efficiency,J2D_PPOFINAL_N40_B199_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B199_efficiency\J2D_PPOFINAL_N40_B199_efficiency.inp,626db577a340316a,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B200_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B200_efficiency,J2D_PPOFINAL_N40_B200_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B200_efficiency\J2D_PPOFINAL_N40_B200_efficiency.inp,347c091c8b052259,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B201_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B201_efficiency,J2D_PPOFINAL_N40_B201_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B201_efficiency\J2D_PPOFINAL_N40_B201_efficiency.inp,b780000a1ba9b7dc,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B202_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B202_efficiency,J2D_PPOFINAL_N40_B202_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B202_efficiency\J2D_PPOFINAL_N40_B202_efficiency.inp,c75892e6e38ddcbd,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B203_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B203_efficiency,J2D_PPOFINAL_N40_B203_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B203_efficiency\J2D_PPOFINAL_N40_B203_efficiency.inp,08cd7f488add7396,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B204_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B204_efficiency,J2D_PPOFINAL_N40_B204_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B204_efficiency\J2D_PPOFINAL_N40_B204_efficiency.inp,e2cd9551517ac39c,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B205_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B205_efficiency,J2D_PPOFINAL_N40_B205_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B205_efficiency\J2D_PPOFINAL_N40_B205_efficiency.inp,38f83e387af153aa,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B206_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B206_efficiency,J2D_PPOFINAL_N40_B206_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B206_efficiency\J2D_PPOFINAL_N40_B206_efficiency.inp,51e1a23a6e964fd1,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B207_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B207_efficiency,J2D_PPOFINAL_N40_B207_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B207_efficiency\J2D_PPOFINAL_N40_B207_efficiency.inp,98342671de2d0135,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B208_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B208_efficiency,J2D_PPOFINAL_N40_B208_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B208_efficiency\J2D_PPOFINAL_N40_B208_efficiency.inp,781e2f2bede18840,efficiency,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B209_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B209_novelty,J2D_PPOFINAL_N40_B209_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B209_novelty\J2D_PPOFINAL_N40_B209_novelty.inp,27cb0000fbc1b74b,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B210_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B210_novelty,J2D_PPOFINAL_N40_B210_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B210_novelty\J2D_PPOFINAL_N40_B210_novelty.inp,adeec26328e75899,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B211_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B211_novelty,J2D_PPOFINAL_N40_B211_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B211_novelty\J2D_PPOFINAL_N40_B211_novelty.inp,c9d025342ba504e5,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B212_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B212_novelty,J2D_PPOFINAL_N40_B212_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B212_novelty\J2D_PPOFINAL_N40_B212_novelty.inp,97b6240aa13fe80d,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B213_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B213_novelty,J2D_PPOFINAL_N40_B213_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B213_novelty\J2D_PPOFINAL_N40_B213_novelty.inp,b1c7b79f09ff2710,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B214_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B214_novelty,J2D_PPOFINAL_N40_B214_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B214_novelty\J2D_PPOFINAL_N40_B214_novelty.inp,ef87bea1b4115be5,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B215_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B215_novelty,J2D_PPOFINAL_N40_B215_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B215_novelty\J2D_PPOFINAL_N40_B215_novelty.inp,84e9c651accee6b7,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B216_novelty,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B216_novelty,J2D_PPOFINAL_N40_B216_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B216_novelty\J2D_PPOFINAL_N40_B216_novelty.inp,ae120d6c76cdaa09,novelty,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B217_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B217_baseline_proximity,J2D_PPOFINAL_N40_B217_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B217_baseline_proximity\J2D_PPOFINAL_N40_B217_baseline_proximity.inp,51187e4ada212772,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B218_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B218_baseline_proximity,J2D_PPOFINAL_N40_B218_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B218_baseline_proximity\J2D_PPOFINAL_N40_B218_baseline_proximity.inp,57e308b3c37c304d,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B219_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B219_baseline_proximity,J2D_PPOFINAL_N40_B219_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B219_baseline_proximity\J2D_PPOFINAL_N40_B219_baseline_proximity.inp,6107b52ea867121d,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B220_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B220_baseline_proximity,J2D_PPOFINAL_N40_B220_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B220_baseline_proximity\J2D_PPOFINAL_N40_B220_baseline_proximity.inp,717bf586cbdb33e5,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B221_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B221_baseline_proximity,J2D_PPOFINAL_N40_B221_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B221_baseline_proximity\J2D_PPOFINAL_N40_B221_baseline_proximity.inp,481d5322f8532542,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B222_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B222_baseline_proximity,J2D_PPOFINAL_N40_B222_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B222_baseline_proximity\J2D_PPOFINAL_N40_B222_baseline_proximity.inp,0ffedc6e85c091cd,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B223_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B223_baseline_proximity,J2D_PPOFINAL_N40_B223_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B223_baseline_proximity\J2D_PPOFINAL_N40_B223_baseline_proximity.inp,a19f41acd8bfa5b8,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch07,PPOFINAL_N40_B224_baseline_proximity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B224_baseline_proximity,J2D_PPOFINAL_N40_B224_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B224_baseline_proximity\J2D_PPOFINAL_N40_B224_baseline_proximity.inp,c3ba8793a4b7ac4d,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
