source_file,candidate_name,reason,length,raw_preview
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\sanity_base\Archieved\postprocess_teacher_metrics_v02\teacher_time_history_metrics_manifest.json,teacher_time_history_metrics_manifest:frames_processed,wrong length,67,"[{'cumulative_time': 0.20000000298023224, 'frame_index': 21, 'frame_selector': 'last', 'step': 'step_scan_00', 'step_time': 0.20000000298023224}, {'cumulative_t"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\sanity_base\Archieved\postprocess_teacher_metrics_v02\teacher_time_history_metrics_manifest.json,teacher_time_history_metrics_manifest:.steps_processed,wrong length,65,"['step_scan_00', 'step_cool_00', 'step_scan_01', 'step_cool_01', 'step_scan_02', 'step_cool_02', 'step_scan_03', 'step_cool_03', 'step_scan_04', 'step_cool_04',"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\sanity_base\Archieved\postprocess_teacher_metrics_v02\teacher_time_history_metrics_manifest.json,teacher_time_history_metrics_manifest:steps_processed,wrong length,65,"['step_scan_00', 'step_cool_00', 'step_scan_01', 'step_cool_01', 'step_scan_02', 'step_cool_02', 'step_scan_03', 'step_cool_03', 'step_scan_04', 'step_cool_04',"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\sanity_base\Archieved\postprocess_teacher_metrics_v02\teacher_time_history_metrics_manifest.json,teacher_time_history_metrics_manifest:.warning_counts,wrong length,5,"[{'count': 1, 'warning_type': 'density'}, {'count': 11, 'warning_type': 'excessive distortion'}, {'count': 4, 'warning_type': 'negative eigenvalues'}, {'count':"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\sanity_base\Archieved\postprocess_teacher_metrics_v02\teacher_time_history_metrics_manifest.json,teacher_time_history_metrics_manifest:warning_counts,wrong length,5,"[{'count': 1, 'warning_type': 'density'}, {'count': 11, 'warning_type': 'excessive distortion'}, {'count': 4, 'warning_type': 'negative eigenvalues'}, {'count':"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"['bc_point_x', 'bc_point_xy', 'bc_point_y']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"['bc_point_x', 'bc_point_xy', 'bc_point_y']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"[{'name': 'bc_point_x', 'suppressed': 'True', 'u1': '', 'u2': '', 'ur3': ''}, {'name': 'bc_point_xy', 'suppressed': 'False', 'u1': '', 'u2': '', 'ur3': ''}, {'n"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"[{'name': 'bc_point_x', 'suppressed': 'True', 'u1': '', 'u2': '', 'ur3': ''}, {'name': 'bc_point_xy', 'suppressed': 'False', 'u1': '', 'u2': '', 'ur3': ''}, {'n"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,['load_body_hflux_00']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,['load_body_hflux_00']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,2,"['step_cool_00', 'step_scan_00']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,2,"['step_cool_00', 'step_scan_00']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:film_radiation.recreated,wrong length,2,"['film_external_cooling', 'rad_external_ambient']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:film_radiation.recreated,wrong length,2,"['film_external_cooling', 'rad_external_ambient']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'created_in_matching_scan_step': True, 'deactivated_in_matching_cooling_step': True, 'inacti"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'created_in_matching_scan_step': True, 'deactivated_in_matching_cooling_step': True, 'inacti"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,['Model_2D_LDEL_32track']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,['Model_2D_LDEL_32track']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'found_at': 'assembly instance level', 'instance_name': 'part_plate-1', 'name': 'set_body_heat_00', 'track_index': 0}, {'found_at': 'assembly instance level',"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'found_at': 'assembly instance level', 'instance_name': 'part_plate-1', 'name': 'set_body_heat_00', 'track_index': 0}, {'found_at': 'assembly instance level',"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'found_at': 'assembly instance level', 'name': 'surf_track_00'}, {'found_at': 'assembly instance level', 'name': 'surf_track_01'}, {'found_at': 'assembly inst"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'found_at': 'assembly instance level', 'name': 'surf_track_00'}, {'found_at': 'assembly instance level', 'name': 'surf_track_01'}, {'found_at': 'assembly inst"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_load': 'load_body_hflux_00', 'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'scan_step': 'step_scan_00', 'sequence_index': 0, 't"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_load': 'load_body_hflux_00', 'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'scan_step': 'step_scan_00', 'sequence_index': 0, 't"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.boundary_condition_names,wrong length,3,"['bc_point_x', 'bc_point_xy', 'bc_point_y']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.boundary_condition_names,wrong length,3,"['bc_point_x', 'bc_point_xy', 'bc_point_y']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.boundary_condition_statuses,wrong length,3,"[{'name': 'bc_point_x', 'suppressed': 'True', 'u1': '', 'u2': '', 'ur3': ''}, {'name': 'bc_point_xy', 'suppressed': 'False', 'u1': '', 'u2': '', 'ur3': ''}, {'n"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.boundary_condition_statuses,wrong length,3,"[{'name': 'bc_point_x', 'suppressed': 'True', 'u1': '', 'u2': '', 'ur3': ''}, {'name': 'bc_point_xy', 'suppressed': 'False', 'u1': '', 'u2': '', 'ur3': ''}, {'n"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.errors,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.errors,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.warnings,wrong length,1,"['Restored external heat-loss interactions after rebuilding template steps: film_external_cooling, rad_external_ambient.']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:validation.warnings,wrong length,1,"['Restored external heat-loss interactions after rebuilding template steps: film_external_cooling, rad_external_ambient.']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,"['Restored external heat-loss interactions after rebuilding template steps: film_external_cooling, rad_external_ambient.']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,"['Restored external heat-loss interactions after rebuilding template steps: film_external_cooling, rad_external_ambient.']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_order.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_load': 'load_body_hflux_00', 'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'scan_step': 'step_scan_00', 'sequence_index': 0, 't"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\smartscan_proxy_variance\strategy_order.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_load': 'load_body_hflux_00', 'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'scan_step': 'step_scan_00', 'sequence_index': 0, 't"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\Job_2D_32track_smartscan_proxy_variance_finalcool_v01_sequential_run_manifest.json,smartscan_proxy_variance,wrong length,1,['Job_2D_32track_smartscan_proxy_variance_finalcool_v01.msg: ERROR']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\Job_2D_32track_smartscan_proxy_variance_finalcool_v01_sequential_run_manifest.json,smartscan_proxy_variance,wrong length,1,['Job_2D_32track_smartscan_proxy_variance_finalcool_v01.msg: ERROR']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"['bc_point_x', 'bc_point_xy', 'bc_point_y']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"['bc_point_x', 'bc_point_xy', 'bc_point_y']"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"[{'name': 'bc_point_x', 'suppressed': 'True', 'u1': '', 'u2': '', 'ur3': ''}, {'name': 'bc_point_xy', 'suppressed': 'False', 'u1': '', 'u2': '', 'ur3': ''}, {'n"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,3,"[{'name': 'bc_point_x', 'suppressed': 'True', 'u1': '', 'u2': '', 'ur3': ''}, {'name': 'bc_point_xy', 'suppressed': 'False', 'u1': '', 'u2': '', 'ur3': ''}, {'n"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.bc_point_xy_dofs,wrong length,2,"[1, 2]"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.bc_point_xy_dofs,wrong length,2,"[1, 2]"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.bc_point_y_dofs,wrong length,1,[2]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.bc_point_y_dofs,wrong length,1,[2]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.errors,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.errors,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.sections,wrong length,2,"[{'context': 'bc_point_xy', 'rows': [{'dof1': 1, 'dof2': 1, 'raw': '_PickedSet4, 1, 1', 'ref': '_PickedSet4', 'value': ''}, {'dof1': 2, 'dof2': 2, 'raw': '_Pick"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.sections,wrong length,2,"[{'context': 'bc_point_xy', 'rows': [{'dof1': 1, 'dof2': 1, 'raw': '_PickedSet4, 1, 1', 'ref': '_PickedSet4', 'value': ''}, {'dof1': 2, 'dof2': 2, 'raw': '_Pick"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.sections[0].rows,wrong length,2,"[{'dof1': 1, 'dof2': 1, 'raw': '_PickedSet4, 1, 1', 'ref': '_PickedSet4', 'value': ''}, {'dof1': 2, 'dof2': 2, 'raw': '_PickedSet4, 2, 2', 'ref': '_PickedSet4',"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.sections[0].rows,wrong length,2,"[{'dof1': 1, 'dof2': 1, 'raw': '_PickedSet4, 1, 1', 'ref': '_PickedSet4', 'value': ''}, {'dof1': 2, 'dof2': 2, 'raw': '_PickedSet4, 2, 2', 'ref': '_PickedSet4',"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.sections[1].rows,wrong length,1,"[{'dof1': 2, 'dof2': 2, 'raw': '_PickedSet6, 2, 2', 'ref': '_PickedSet6', 'value': ''}]"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.sections[1].rows,wrong length,1,"[{'dof1': 2, 'dof2': 2, 'raw': '_PickedSet6, 2, 2', 'ref': '_PickedSet6', 'value': ''}]"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.warnings,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,strategy_build_manifest:boundary_verification.warnings,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,0,[]
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'created_in_matching_scan_step': True, 'deactivated_in_matching_cooling_step': True, 'inacti"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,non-integer,32,"[{'body_heat_set': 'set_body_heat_00', 'cool_step': 'step_cool_00', 'created_in_matching_scan_step': True, 'deactivated_in_matching_cooling_step': True, 'inacti"
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,['Model_2D_LDEL_32track']
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_full\teacher_pool_full20_v01\smartscan_proxy_variance\strategy_build_manifest.json,smartscan_proxy_variance,wrong length,1,['Model_2D_LDEL_32track']
