strategy_name,block_interleaved_quarters,center_edge_alternating,center_out,edge_in,edge_in_alternating_LHI,UPB_A07_V01,greedy_maximin_distance,run36_greedy_maximin_distance_adjacent_swap_0002,run36_greedy_maximin_distance_adjacent_swap_0009,run36_greedy_maximin_distance_adjacent_swap_0021,run36_greedy_maximin_distance_adjacent_swap_0023,run36_greedy_maximin_distance_adjacent_swap_0029,run36_greedy_maximin_distance_adjacent_swap_0045,run36_greedy_maximin_distance_adjacent_swap_0046,run36_greedy_maximin_distance_adjacent_swap_0050,run36_greedy_maximin_distance_adjacent_swap_0054,run36_greedy_maximin_distance_adjacent_swap_0055,run36_greedy_maximin_distance_adjacent_swap_0066,run36_greedy_maximin_distance_adjacent_swap_0072,run36_greedy_maximin_distance_adjacent_swap_0073,run36_greedy_maximin_distance_adjacent_swap_0081,V02_M00_NDK_R24_V01,V02_M00_PGJ_V01,V02_M00_PGN_R24_V01,V02_M00_PGR_R24_V01,mc_cand_001,mc_cand_002,mc_cand_004,mc_cand_006,mc_cand_066,mc_cand_067,mc_cand_121,mc_cand_129,mc_extra_001,mc_extra_002,mc_extra_003,mc_extra_004,mc_extra_005,mc_extra_006,mc_extra_007,mc_extra_008,mc_extra_009,mc_extra_010,mc_extra_011,mc_extra_012,mc_extra_013,mc_extra_014,mc_extra_015,mc_extra_016,mc_extra_017,mc_extra_018,mc_extra_019,mc_extra_020,multi_lag_regular_jump,UPB_A03_V01,odd_even_interlaced,formal_raster_left_to_right,smartscan_proxy_variance,raster_left_to_right,windowed_max_dispersion,GNNU_A01_V01,GNNU_A02_V01,GNNU_A03_V01,GNNU_A04_V01,RL20_A01_V01,RL20_A02_V01,RL20_A03_V01,RL20_A04_V01,RL20_A05_V01,RL20_A06_V01,RL20_A07_V01,RL20_A08_V01,RL20_A09_V01,RL20_A10_V01,RL20_A11_V01,RL20_A12_V01,RL20_A13_V01,RL20_A14_V01,RL20_A15_V01,RL20_A16_V01,RL20_A17_V01,RL20_A18_V01,RL20_A19_V01,RL20_A20_V01,RLU2_A01_V01,RLU2_A02_V01,RLU2_A03_V01,RLU2_A04_V01,RLU2_A05_V01,RLU2_A06_V01,RLU2_A07_V01,RLU2_A08_V01,RLU2_A09_V01,RLU2_A10_V01,RLU2_A11_V01,RLU2_A12_V01,RLU2_A13_V01,RLU2_A14_V01,RLU2_A15_V01,RLU2_A16_V01,RLU2_A17_V01,RLU2_A18_V01,RLU2_A19_V01,RLU2_A20_V01,RLU2M_A01_V01,RLU2M_A02_V01,RLU2M_A03_V01,RLU2M_A04_V01,RLU2M_A05_V01,RLU2M_A06_V01,RLU2M_A07_V01,RLU2M_A08_V01,RLU2M_A09_V01,RLU2M_A10_V01,RLU2M_A11_V01,RLU2M_A12_V01,RLU2M_A13_V01,RLU2M_A14_V01,RLU2M_A15_V01,RLU2M_A16_V01,RLU2M_A17_V01,RLU2M_A18_V01,RLU2M_A19_V01,RLU2M_A20_V01,RLU2M_A21_V01,RLU2M_A22_V01,RLU2M_A23_V01,RLU2M_A24_V01,RLU2M_A25_V01,RLU2M_A26_V01,RLU2M_A27_V01,RLU2M_A28_V01,RLU2M_A29_V01,RLU2M_A30_V01,RLU2M_A31_V01,RLU2M_A32_V01,RLU2M_A33_V01,RLU2M_A34_V01,RLU2M_A35_V01,RLU2M_A36_V01,RLU2M_A37_V01,RLU2M_A38_V01,RLU2M_A39_V01,RLU2M_A40_V01,RLV2C_A01_V01,RLV2C_A02_V01,RLV2C_A03_V01,RLV2C_A04_V01,RLV2C_A05_V01,RLV2C_A06_V01,RLV2C_A07_V01,RLV2C_A08_V01,RLV2C_A09_V01,RLV2C_A10_V01,RLV2C_A11_V01,RLV2C_A12_V01,RLV2C_A13_V01,RLV2C_A14_V01,RLV2C_A15_V01,RLV2C_A16_V01,RLV2C_A17_V01,RLV2C_A18_V01,RLV2C_A19_V01,RLV2C_A20_V01,RLV2C_A21_V01,RLV2C_A22_V01,RLV2C_A23_V01,RLV2C_A24_V01,RLV2C_A25_V01,RLV2C_A26_V01,RLV2C_A27_V01,RLV2C_A28_V01,RLV2C_A29_V01,RLV2C_A30_V01,RLV2O_A001_V01,RLV2O_A002_V01,RLV2O_A003_V01,RLV2O_A004_V01,RLV2O_A005_V01,RLV2O_A006_V01
RLU2_A14_V01,0.344758,0.477823,0.506048,0.493952,0.493952,0.655242,0.604839,0.608871,0.608871,0.608871,0.608871,0.610887,0.604839,0.608871,0.608871,0.608871,0.608871,0.608871,0.608871,0.608871,0.608871,0.465726,0.235887,0.243952,0.247984,0.147177,0.149194,0.114919,0.084677,0.47379,0.457661,0.5625,0.421371,0.112903,0.241935,0.086694,0.296371,0.860887,0.127016,0.298387,0.092742,0.304435,0.094758,0.397177,0.443548,0.449597,0.409274,0.362903,0.693548,0.139113,0.800403,0.568548,0.518145,0.52621,0.066532,0.006048,0.247984,0.778226,0.247984,0.419355,0.25,0.163306,0.217742,0.169355,0.580645,0.574597,0.58871,0.584677,0.586694,0.582661,0.576613,0.570565,0.584677,0.582661,0.580645,0.568548,0.582661,0.580645,0.564516,0.600806,0.586694,0.578629,0.612903,0.572581,0.169355,0.171371,0.171371,0.171371,0.173387,0.175403,0.181452,0.008065,0.102823,0.012097,0.012097,0.012097,0.012097,0.0,0.177419,0.177419,0.177419,0.175403,0.465726,0.592742,0.171371,0.173387,0.171371,0.171371,0.171371,0.177419,0.175403,0.175403,0.175403,0.175403,0.175403,0.175403,0.171371,0.171371,0.171371,0.171371,0.171371,0.171371,0.171371,0.169355,0.177419,0.171371,0.173387,0.177419,0.171371,0.024194,0.179435,0.532258,0.032258,0.185484,0.185484,0.191532,0.197581,0.078629,0.211694,0.451613,0.606855,0.399194,0.471774,0.558468,0.491935,0.625,0.594758,0.548387,0.508065,0.481855,0.635081,0.554435,0.532258,0.481855,0.453629,0.481855,0.540323,0.495968,0.510081,0.520161,0.425403,0.395161,0.467742,0.479839,0.524194,0.518145,0.520161,0.453629,0.508065,0.459677,0.5,0.534274,0.459677,0.5,0.596774,0.497984,0.645161,0.649194,0.47379,0.497984
RLU2_A15_V01,0.40121,0.586694,0.514113,0.497984,0.497984,0.578629,0.548387,0.548387,0.552419,0.552419,0.552419,0.554435,0.548387,0.548387,0.552419,0.544355,0.552419,0.548387,0.552419,0.548387,0.552419,0.530242,0.324597,0.352823,0.328629,0.264113,0.262097,0.243952,0.229839,0.606855,0.465726,0.586694,0.469758,0.245968,0.350806,0.227823,0.393145,0.731855,0.252016,0.415323,0.237903,0.413306,0.235887,0.288306,0.391129,0.461694,0.3125,0.366935,0.649194,0.22379,0.695565,0.508065,0.489919,0.453629,0.175403,0.171371,0.360887,0.681452,0.360887,0.439516,0.290323,0.038306,0.08871,0.008065,0.556452,0.550403,0.552419,0.560484,0.542339,0.550403,0.540323,0.538306,0.540323,0.538306,0.544355,0.53629,0.538306,0.544355,0.528226,0.564516,0.5625,0.554435,0.572581,0.540323,0.020161,0.010081,0.014113,0.010081,0.012097,0.014113,0.020161,0.173387,0.203629,0.173387,0.177419,0.173387,0.177419,0.177419,0.0,0.016129,0.008065,0.02621,0.485887,0.504032,0.022177,0.016129,0.022177,0.018145,0.022177,0.028226,0.02621,0.02621,0.02621,0.02621,0.018145,0.02621,0.022177,0.022177,0.022177,0.022177,0.022177,0.022177,0.022177,0.020161,0.028226,0.022177,0.024194,0.028226,0.022177,0.189516,0.030242,0.504032,0.173387,0.03629,0.032258,0.038306,0.217742,0.147177,0.0625,0.41129,0.594758,0.475806,0.435484,0.510081,0.471774,0.528226,0.502016,0.616935,0.504032,0.493952,0.558468,0.65121,0.491935,0.497984,0.465726,0.485887,0.508065,0.483871,0.550403,0.560484,0.421371,0.415323,0.443548,0.471774,0.451613,0.429435,0.427419,0.433468,0.520161,0.455645,0.467742,0.477823,0.516129,0.455645,0.475806,0.481855,0.520161,0.53629,0.514113,0.461694
RLU2_A16_V01,0.389113,0.586694,0.510081,0.502016,0.502016,0.574597,0.544355,0.548387,0.548387,0.548387,0.548387,0.550403,0.544355,0.544355,0.548387,0.544355,0.548387,0.548387,0.548387,0.544355,0.548387,0.514113,0.3125,0.340726,0.320565,0.268145,0.266129,0.235887,0.21371,0.602823,0.461694,0.594758,0.47379,0.237903,0.342742,0.211694,0.405242,0.727823,0.256048,0.427419,0.229839,0.425403,0.227823,0.272177,0.399194,0.461694,0.316532,0.383065,0.645161,0.207661,0.691532,0.504032,0.497984,0.445565,0.175403,0.171371,0.360887,0.685484,0.360887,0.439516,0.290323,0.038306,0.084677,0.008065,0.556452,0.550403,0.552419,0.560484,0.550403,0.550403,0.540323,0.538306,0.552419,0.550403,0.544355,0.53629,0.550403,0.544355,0.532258,0.564516,0.5625,0.554435,0.572581,0.540323,0.020161,0.010081,0.014113,0.010081,0.012097,0.006048,0.012097,0.173387,0.1875,0.177419,0.177419,0.173387,0.177419,0.177419,0.016129,0.0,0.016129,0.018145,0.481855,0.5,0.022177,0.016129,0.022177,0.018145,0.022177,0.028226,0.02621,0.02621,0.02621,0.02621,0.018145,0.02621,0.022177,0.018145,0.022177,0.022177,0.022177,0.022177,0.022177,0.020161,0.020161,0.014113,0.024194,0.020161,0.022177,0.189516,0.030242,0.504032,0.173387,0.03629,0.03629,0.042339,0.217742,0.147177,0.0625,0.415323,0.59879,0.483871,0.431452,0.493952,0.467742,0.532258,0.493952,0.616935,0.508065,0.489919,0.558468,0.65121,0.483871,0.497984,0.469758,0.485887,0.516129,0.487903,0.558468,0.560484,0.429435,0.423387,0.447581,0.471774,0.439516,0.421371,0.431452,0.4375,0.524194,0.455645,0.471774,0.477823,0.528226,0.467742,0.467742,0.485887,0.512097,0.53629,0.497984,0.465726
RLU2_A17_V01,0.405242,0.582661,0.510081,0.502016,0.502016,0.578629,0.548387,0.552419,0.552419,0.552419,0.552419,0.554435,0.548387,0.548387,0.552419,0.544355,0.552419,0.552419,0.552419,0.548387,0.552419,0.52621,0.316532,0.352823,0.324597,0.260081,0.258065,0.243952,0.229839,0.606855,0.469758,0.586694,0.469758,0.245968,0.350806,0.227823,0.389113,0.727823,0.247984,0.41129,0.237903,0.409274,0.235887,0.280242,0.391129,0.461694,0.316532,0.366935,0.645161,0.22379,0.691532,0.516129,0.489919,0.453629,0.175403,0.171371,0.360887,0.681452,0.360887,0.435484,0.282258,0.038306,0.092742,0.008065,0.552419,0.550403,0.552419,0.560484,0.546371,0.550403,0.540323,0.538306,0.544355,0.542339,0.544355,0.53629,0.542339,0.544355,0.532258,0.564516,0.558468,0.550403,0.572581,0.540323,0.020161,0.010081,0.014113,0.010081,0.012097,0.014113,0.020161,0.173387,0.203629,0.177419,0.177419,0.173387,0.177419,0.177419,0.008065,0.016129,0.0,0.02621,0.481855,0.504032,0.022177,0.016129,0.022177,0.018145,0.022177,0.028226,0.02621,0.02621,0.02621,0.02621,0.018145,0.02621,0.022177,0.022177,0.022177,0.022177,0.022177,0.022177,0.022177,0.020161,0.028226,0.022177,0.024194,0.028226,0.022177,0.189516,0.030242,0.504032,0.173387,0.03629,0.03629,0.034274,0.217742,0.147177,0.0625,0.419355,0.586694,0.479839,0.427419,0.510081,0.467742,0.524194,0.502016,0.616935,0.508065,0.493952,0.554435,0.647177,0.487903,0.493952,0.461694,0.485887,0.512097,0.479839,0.554435,0.556452,0.421371,0.41129,0.439516,0.46371,0.447581,0.425403,0.423387,0.429435,0.524194,0.455645,0.471774,0.481855,0.516129,0.455645,0.471774,0.481855,0.512097,0.532258,0.514113,0.461694
RLU2_A18_V01,0.387097,0.58871,0.524194,0.487903,0.487903,0.564516,0.538306,0.542339,0.538306,0.542339,0.542339,0.544355,0.538306,0.538306,0.542339,0.538306,0.538306,0.538306,0.538306,0.538306,0.542339,0.512097,0.310484,0.346774,0.322581,0.262097,0.260081,0.229839,0.215726,0.604839,0.46371,0.584677,0.459677,0.231855,0.340726,0.21371,0.403226,0.741935,0.25,0.425403,0.22379,0.423387,0.221774,0.274194,0.409274,0.46371,0.314516,0.377016,0.659274,0.205645,0.705645,0.502016,0.504032,0.455645,0.173387,0.169355,0.358871,0.675403,0.358871,0.433468,0.284274,0.03629,0.09879,0.018145,0.566532,0.560484,0.5625,0.570565,0.556452,0.560484,0.550403,0.548387,0.5625,0.560484,0.554435,0.546371,0.560484,0.554435,0.542339,0.574597,0.572581,0.564516,0.582661,0.546371,0.030242,0.016129,0.024194,0.020161,0.022177,0.012097,0.018145,0.171371,0.193548,0.175403,0.175403,0.171371,0.171371,0.175403,0.02621,0.018145,0.02621,0.0,0.483871,0.506048,0.032258,0.02621,0.028226,0.028226,0.032258,0.038306,0.024194,0.024194,0.024194,0.032258,0.028226,0.03629,0.032258,0.028226,0.032258,0.032258,0.032258,0.028226,0.032258,0.030242,0.02621,0.020161,0.034274,0.030242,0.032258,0.183468,0.040323,0.514113,0.167339,0.042339,0.046371,0.052419,0.215726,0.141129,0.072581,0.413306,0.58871,0.477823,0.425403,0.495968,0.469758,0.530242,0.5,0.610887,0.506048,0.487903,0.564516,0.645161,0.489919,0.5,0.459677,0.479839,0.514113,0.485887,0.544355,0.550403,0.431452,0.413306,0.457661,0.481855,0.449597,0.431452,0.445565,0.435484,0.522177,0.465726,0.477823,0.487903,0.522177,0.461694,0.477823,0.483871,0.514113,0.546371,0.504032,0.46371
RLU2_A19_V01,0.560484,0.5,0.540323,0.455645,0.455645,0.516129,0.489919,0.485887,0.489919,0.489919,0.489919,0.487903,0.493952,0.489919,0.493952,0.485887,0.489919,0.489919,0.485887,0.485887,0.489919,0.46371,0.483871,0.443548,0.443548,0.483871,0.485887,0.46371,0.425403,0.544355,0.516129,0.564516,0.483871,0.461694,0.518145,0.427419,0.455645,0.556452,0.46371,0.40121,0.445565,0.407258,0.447581,0.435484,0.493952,0.524194,0.532258,0.542339,0.558468,0.455645,0.540323,0.510081,0.528226,0.491935,0.459677,0.467742,0.504032,0.497984,0.504032,0.489919,0.417339,0.5,0.550403,0.489919,0.59879,0.528226,0.534274,0.602823,0.576613,0.596774,0.52621,0.58871,0.574597,0.576613,0.530242,0.586694,0.572581,0.510081,0.582661,0.546371,0.600806,0.596774,0.518145,0.570565,0.497984,0.487903,0.495968,0.491935,0.493952,0.487903,0.481855,0.465726,0.447581,0.47379,0.47379,0.465726,0.465726,0.465726,0.485887,0.481855,0.481855,0.483871,0.0,0.502016,0.495968,0.493952,0.495968,0.495968,0.5,0.506048,0.495968,0.495968,0.495968,0.495968,0.487903,0.495968,0.5,0.495968,0.495968,0.5,0.495968,0.5,0.495968,0.502016,0.502016,0.491935,0.502016,0.493952,0.504032,0.469758,0.508065,0.550403,0.469758,0.506048,0.497984,0.491935,0.550403,0.46371,0.512097,0.429435,0.447581,0.47379,0.368952,0.524194,0.52621,0.469758,0.5,0.481855,0.457661,0.560484,0.516129,0.592742,0.502016,0.560484,0.443548,0.423387,0.574597,0.558468,0.524194,0.465726,0.520161,0.425403,0.510081,0.47379,0.530242,0.508065,0.433468,0.524194,0.4375,0.5625,0.631048,0.604839,0.594758,0.518145,0.52621,0.487903,0.514113,0.405242,0.600806,0.467742
RLU2_A20_V01,0.465726,0.47379,0.453629,0.550403,0.550403,0.4375,0.459677,0.455645,0.459677,0.46371,0.459677,0.465726,0.459677,0.459677,0.46371,0.459677,0.455645,0.455645,0.459677,0.455645,0.455645,0.441532,0.530242,0.566532,0.514113,0.578629,0.576613,0.582661,0.580645,0.449597,0.485887,0.469758,0.47379,0.584677,0.53629,0.578629,0.522177,0.409274,0.574597,0.504032,0.576613,0.506048,0.574597,0.409274,0.516129,0.4375,0.481855,0.471774,0.487903,0.558468,0.433468,0.435484,0.622984,0.457661,0.59879,0.594758,0.610887,0.423387,0.610887,0.520161,0.53629,0.506048,0.516129,0.504032,0.479839,0.506048,0.508065,0.487903,0.493952,0.481855,0.504032,0.489919,0.495968,0.489919,0.508065,0.491935,0.493952,0.556452,0.495968,0.495968,0.485887,0.477823,0.532258,0.491935,0.504032,0.502016,0.502016,0.506048,0.504032,0.506048,0.504032,0.596774,0.554435,0.58871,0.600806,0.58871,0.596774,0.592742,0.504032,0.5,0.504032,0.506048,0.502016,0.0,0.502016,0.508065,0.502016,0.506048,0.502016,0.5,0.502016,0.502016,0.502016,0.506048,0.514113,0.497984,0.502016,0.502016,0.506048,0.502016,0.506048,0.506048,0.506048,0.5,0.504032,0.506048,0.504032,0.495968,0.497984,0.600806,0.502016,0.508065,0.58871,0.512097,0.495968,0.502016,0.556452,0.550403,0.497984,0.471774,0.445565,0.596774,0.455645,0.445565,0.600806,0.528226,0.542339,0.504032,0.41129,0.40121,0.441532,0.506048,0.439516,0.574597,0.47379,0.465726,0.431452,0.439516,0.493952,0.524194,0.582661,0.560484,0.483871,0.467742,0.443548,0.469758,0.475806,0.522177,0.53629,0.544355,0.41129,0.417339,0.520161,0.451613,0.419355,0.4375,0.491935,0.479839,0.586694,0.389113
RLU2M_A01_V01,0.395161,0.592742,0.512097,0.495968,0.495968,0.568548,0.538306,0.542339,0.542339,0.542339,0.538306,0.544355,0.538306,0.538306,0.542339,0.542339,0.542339,0.542339,0.542339,0.534274,0.542339,0.528226,0.318548,0.350806,0.334677,0.258065,0.256048,0.233871,0.219758,0.608871,0.46371,0.584677,0.46371,0.235887,0.344758,0.217742,0.395161,0.729839,0.245968,0.417339,0.227823,0.415323,0.225806,0.278226,0.397177,0.459677,0.310484,0.368952,0.647177,0.21371,0.693548,0.52621,0.491935,0.439516,0.169355,0.165323,0.350806,0.6875,0.350806,0.445565,0.288306,0.024194,0.086694,0.014113,0.546371,0.544355,0.546371,0.550403,0.544355,0.540323,0.534274,0.528226,0.542339,0.540323,0.538306,0.52621,0.540323,0.534274,0.522177,0.558468,0.552419,0.544355,0.566532,0.530242,0.002016,0.016129,0.016129,0.016129,0.018145,0.020161,0.022177,0.167339,0.197581,0.171371,0.171371,0.171371,0.167339,0.171371,0.022177,0.022177,0.022177,0.032258,0.495968,0.502016,0.0,0.006048,0.004032,0.004032,0.004032,0.010081,0.008065,0.008065,0.008065,0.004032,0.012097,0.012097,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.006048,0.014113,0.016129,0.006048,0.010081,0.016129,0.179435,0.012097,0.489919,0.171371,0.018145,0.018145,0.024194,0.203629,0.133065,0.044355,0.421371,0.592742,0.485887,0.429435,0.508065,0.465726,0.530242,0.495968,0.618952,0.506048,0.483871,0.556452,0.645161,0.485887,0.491935,0.475806,0.475806,0.510081,0.481855,0.556452,0.558468,0.419355,0.413306,0.445565,0.469758,0.441532,0.419355,0.433468,0.435484,0.506048,0.441532,0.465726,0.471774,0.518145,0.457661,0.47379,0.479839,0.522177,0.538306,0.495968,0.475806
RLU2M_A02_V01,0.393145,0.586694,0.518145,0.489919,0.489919,0.566532,0.53629,0.540323,0.540323,0.540323,0.540323,0.542339,0.53629,0.53629,0.540323,0.540323,0.540323,0.540323,0.540323,0.53629,0.540323,0.530242,0.320565,0.34879,0.336694,0.264113,0.262097,0.239919,0.225806,0.610887,0.465726,0.586694,0.461694,0.241935,0.346774,0.22379,0.40121,0.731855,0.252016,0.423387,0.233871,0.421371,0.231855,0.27621,0.403226,0.465726,0.3125,0.375,0.649194,0.219758,0.695565,0.520161,0.493952,0.445565,0.171371,0.167339,0.34879,0.681452,0.34879,0.443548,0.294355,0.02621,0.08871,0.008065,0.544355,0.542339,0.544355,0.548387,0.542339,0.538306,0.532258,0.52621,0.540323,0.538306,0.53629,0.524194,0.538306,0.528226,0.520161,0.556452,0.550403,0.542339,0.560484,0.528226,0.004032,0.010081,0.014113,0.010081,0.012097,0.014113,0.020161,0.169355,0.199597,0.173387,0.173387,0.173387,0.173387,0.173387,0.016129,0.016129,0.016129,0.02621,0.493952,0.508065,0.006048,0.0,0.006048,0.002016,0.006048,0.016129,0.010081,0.010081,0.010081,0.010081,0.006048,0.018145,0.006048,0.006048,0.006048,0.006048,0.006048,0.006048,0.006048,0.008065,0.016129,0.018145,0.008065,0.012097,0.018145,0.185484,0.014113,0.487903,0.173387,0.020161,0.020161,0.02621,0.205645,0.135081,0.046371,0.423387,0.590726,0.483871,0.431452,0.506048,0.467742,0.532258,0.497984,0.625,0.508065,0.489919,0.554435,0.647177,0.487903,0.493952,0.47379,0.481855,0.516129,0.487903,0.554435,0.560484,0.417339,0.41129,0.451613,0.475806,0.443548,0.421371,0.431452,0.433468,0.512097,0.447581,0.471774,0.477823,0.516129,0.455645,0.475806,0.481855,0.524194,0.53629,0.497984,0.47379
RLU2M_A03_V01,0.395161,0.592742,0.516129,0.491935,0.491935,0.564516,0.534274,0.538306,0.538306,0.538306,0.538306,0.540323,0.534274,0.534274,0.538306,0.538306,0.538306,0.538306,0.538306,0.534274,0.538306,0.532258,0.314516,0.350806,0.33871,0.262097,0.260081,0.237903,0.22379,0.608871,0.467742,0.584677,0.467742,0.239919,0.344758,0.221774,0.399194,0.733871,0.25,0.421371,0.231855,0.419355,0.229839,0.282258,0.40121,0.46371,0.314516,0.372984,0.65121,0.21371,0.697581,0.52621,0.495968,0.443548,0.169355,0.165323,0.350806,0.683468,0.350806,0.441532,0.292339,0.024194,0.086694,0.014113,0.546371,0.544355,0.546371,0.550403,0.544355,0.540323,0.534274,0.528226,0.542339,0.540323,0.538306,0.52621,0.540323,0.534274,0.522177,0.558468,0.552419,0.544355,0.566532,0.530242,0.002016,0.012097,0.016129,0.016129,0.018145,0.020161,0.02621,0.167339,0.197581,0.171371,0.171371,0.171371,0.171371,0.171371,0.022177,0.022177,0.022177,0.028226,0.495968,0.502016,0.004032,0.006048,0.0,0.004032,0.004032,0.014113,0.004032,0.004032,0.004032,0.008065,0.012097,0.016129,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.006048,0.014113,0.016129,0.006048,0.006048,0.016129,0.183468,0.012097,0.489919,0.167339,0.018145,0.018145,0.024194,0.203629,0.133065,0.044355,0.417339,0.592742,0.485887,0.429435,0.508065,0.465726,0.52621,0.495968,0.622984,0.506048,0.483871,0.552419,0.645161,0.481855,0.495968,0.475806,0.479839,0.510081,0.481855,0.552419,0.554435,0.423387,0.417339,0.445565,0.469758,0.4375,0.419355,0.4375,0.435484,0.506048,0.445565,0.469758,0.475806,0.518145,0.457661,0.469758,0.479839,0.518145,0.542339,0.495968,0.475806
RLU2M_A04_V01,0.391129,0.58871,0.516129,0.491935,0.491935,0.564516,0.534274,0.538306,0.538306,0.538306,0.538306,0.540323,0.534274,0.534274,0.538306,0.538306,0.538306,0.538306,0.538306,0.534274,0.538306,0.532258,0.318548,0.350806,0.33871,0.262097,0.260081,0.237903,0.22379,0.608871,0.467742,0.584677,0.46371,0.239919,0.344758,0.221774,0.399194,0.729839,0.25,0.421371,0.231855,0.419355,0.229839,0.278226,0.40121,0.46371,0.314516,0.372984,0.647177,0.217742,0.693548,0.522177,0.491935,0.443548,0.169355,0.165323,0.346774,0.683468,0.346774,0.441532,0.292339,0.024194,0.086694,0.010081,0.542339,0.540323,0.542339,0.546371,0.540323,0.53629,0.530242,0.524194,0.538306,0.53629,0.534274,0.522177,0.53629,0.530242,0.518145,0.554435,0.548387,0.540323,0.5625,0.52621,0.002016,0.012097,0.016129,0.012097,0.014113,0.016129,0.022177,0.167339,0.197581,0.171371,0.171371,0.171371,0.171371,0.171371,0.018145,0.018145,0.018145,0.028226,0.495968,0.506048,0.004032,0.002016,0.004032,0.0,0.004032,0.014113,0.008065,0.008065,0.008065,0.008065,0.008065,0.016129,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.006048,0.014113,0.016129,0.006048,0.010081,0.016129,0.183468,0.012097,0.485887,0.171371,0.018145,0.018145,0.024194,0.203629,0.133065,0.044355,0.421371,0.592742,0.485887,0.433468,0.504032,0.465726,0.530242,0.495968,0.622984,0.510081,0.487903,0.552419,0.645161,0.485887,0.495968,0.475806,0.479839,0.514113,0.485887,0.552419,0.558468,0.419355,0.413306,0.449597,0.47379,0.441532,0.419355,0.433468,0.431452,0.510081,0.445565,0.469758,0.475806,0.518145,0.457661,0.47379,0.483871,0.522177,0.538306,0.495968,0.475806
RLU2M_A05_V01,0.395161,0.58871,0.516129,0.491935,0.491935,0.568548,0.538306,0.542339,0.542339,0.542339,0.542339,0.544355,0.538306,0.538306,0.542339,0.542339,0.542339,0.542339,0.542339,0.538306,0.542339,0.532258,0.318548,0.346774,0.33871,0.262097,0.260081,0.237903,0.22379,0.608871,0.467742,0.584677,0.467742,0.239919,0.344758,0.221774,0.399194,0.733871,0.25,0.421371,0.231855,0.419355,0.229839,0.282258,0.40121,0.46371,0.314516,0.372984,0.65121,0.217742,0.697581,0.52621,0.491935,0.439516,0.169355,0.165323,0.350806,0.6875,0.350806,0.441532,0.292339,0.024194,0.086694,0.014113,0.542339,0.544355,0.546371,0.546371,0.544355,0.53629,0.534274,0.524194,0.542339,0.540323,0.538306,0.522177,0.540323,0.534274,0.522177,0.558468,0.548387,0.540323,0.566532,0.52621,0.002016,0.016129,0.016129,0.016129,0.018145,0.020161,0.02621,0.167339,0.197581,0.167339,0.171371,0.167339,0.171371,0.171371,0.022177,0.022177,0.022177,0.032258,0.5,0.502016,0.004032,0.006048,0.004032,0.004032,0.0,0.014113,0.008065,0.008065,0.008065,0.008065,0.012097,0.016129,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.004032,0.006048,0.014113,0.016129,0.006048,0.010081,0.012097,0.183468,0.008065,0.485887,0.171371,0.018145,0.014113,0.024194,0.203629,0.133065,0.044355,0.417339,0.592742,0.481855,0.429435,0.504032,0.461694,0.52621,0.491935,0.618952,0.510081,0.487903,0.556452,0.641129,0.481855,0.495968,0.475806,0.475806,0.514113,0.485887,0.552419,0.558468,0.419355,0.417339,0.449597,0.47379,0.441532,0.419355,0.4375,0.435484,0.506048,0.445565,0.465726,0.471774,0.522177,0.461694,0.469758,0.483871,0.518145,0.542339,0.491935,0.479839
RLU2M_A06_V01,0.389113,0.59879,0.502016,0.502016,0.502016,0.558468,0.528226,0.532258,0.532258,0.532258,0.528226,0.534274,0.528226,0.528226,0.532258,0.532258,0.532258,0.532258,0.532258,0.524194,0.532258,0.52621,0.328629,0.360887,0.340726,0.264113,0.262097,0.239919,0.225806,0.606855,0.47379,0.578629,0.461694,0.241935,0.342742,0.22379,0.393145,0.719758,0.252016,0.415323,0.233871,0.413306,0.231855,0.288306,0.403226,0.461694,0.3125,0.375,0.637097,0.219758,0.683468,0.532258,0.489919,0.445565,0.175403,0.171371,0.340726,0.681452,0.340726,0.447581,0.294355,0.014113,0.092742,0.020161,0.53629,0.534274,0.53629,0.540323,0.534274,0.530242,0.524194,0.518145,0.532258,0.530242,0.528226,0.516129,0.530242,0.528226,0.512097,0.548387,0.542339,0.534274,0.560484,0.520161,0.012097,0.022177,0.022177,0.022177,0.024194,0.02621,0.028226,0.173387,0.203629,0.177419,0.177419,0.177419,0.173387,0.177419,0.028226,0.028226,0.028226,0.038306,0.506048,0.5,0.010081,0.016129,0.014113,0.014113,0.014113,0.0,0.018145,0.018145,0.018145,0.014113,0.022177,0.014113,0.014113,0.014113,0.014113,0.014113,0.014113,0.014113,0.014113,0.012097,0.012097,0.022177,0.016129,0.020161,0.022177,0.185484,0.022177,0.483871,0.177419,0.028226,0.028226,0.034274,0.209677,0.131048,0.054435,0.427419,0.59879,0.487903,0.431452,0.506048,0.467742,0.520161,0.493952,0.620968,0.508065,0.477823,0.558468,0.647177,0.479839,0.502016,0.47379,0.469758,0.5,0.471774,0.558468,0.556452,0.417339,0.41129,0.443548,0.46371,0.443548,0.417339,0.435484,0.433468,0.504032,0.431452,0.459677,0.461694,0.512097,0.459677,0.471774,0.481855,0.512097,0.532258,0.502016,0.47379
