N_label,scope,strategy_id,U2,PEEQ,SurfaceT,Mises,include_in_u2_panel,include_in_peeq_panel,include_in_surfacet_panel,include_in_mises_panel,stress_semantics_note,U2_within_N_minmax_cost,PEEQ_within_N_minmax_cost,SurfaceT_within_N_minmax_cost,Mises_within_N_minmax_cost
N24,native_stage3_combined552,S3R59N40PR40_N24_B10_n24_penalty,0.0001191965059206,0.1768487840890884,582.971264,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.15018761849825468,0.6902189995112834,0.18776130530783627,0.3636363636314701
N24,native_stage3_combined552,S3R59N40PR40_N24_B11_n24_penalty,0.0001428459177077,0.1672333478927612,583.388352,579.943744,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.18979632885756323,0.4500364211332648,0.22513692541508537,0.45454545457970935
N24,native_stage3_combined552,S3R59N40PR40_N24_B12_n24_maint,0.0001125989701904,0.1554912030696869,582.126336,579.944832,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.1391378772118679,0.1567310981390422,0.11204656897887354,0.9696969697198062
N24,native_stage3_combined552,S3R59N40PR40_N24_B13_n24_maint,9.104845275942353e-05,0.1580812186002731,581.61792,579.943872,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.10304445507092562,0.22142671833492292,0.06648696699452979,0.5151515151939259
N24,native_stage3_combined552,S3R59N40PR40_N24_B14_n24_maint,0.000118070066037,0.157501682639122,582.9824,579.94464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.14830102480669308,0.2069505740841586,0.18875921199782253,0.878787878825396
N24,native_stage3_combined552,S3R59N40PR40_N24_B15_n24_maint,0.0001111758224396,0.1559894531965255,582.88608,579.944576,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.13675434870945136,0.16917681538970428,0.18012789263900708,0.8484848484913732
N24,native_stage3_combined552,S3R59N40PR40_N24_B16_n24_uncertainty,0.0001070608966529,0.1637184023857116,582.191552,579.94368,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.12986255346723927,0.3622371099523662,0.11789063172081961,0.4242424242456866
N24,native_stage3_combined552,S3R64VNR_N24_B01_n24_diversity,0.0005476717965393,0.1511800736188888,581.92224,579.943744,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8678102737684363,0.04904402434725642,0.09375734809164993,0.45454545457970935
N24,native_stage3_combined552,S3R64VNR_N24_B02_n24_penalty_diag,5.817346982439631e-05,0.1540863960981369,581.98528,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.04798449464303129,0.12164062968175353,0.09940641757233702,0.7575757575969629
N24,native_stage3_combined552,S3R64VNR_N24_B03_n24_penalty_diag,7.998157980182441e-05,0.1573197245597839,584.3872,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08450934013838803,0.20240546975817592,0.314644567430393,0.7575757575969629
N24,native_stage3_combined552,S3R64VNR_N24_B04_n24_frozen_ref,4.555185842036735e-05,0.1563369333744049,581.9392,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.026845459352410582,0.17785647207446387,0.0952771485103155,0.3636363636314701
N24,native_stage3_combined552,S3R64VNR_N24_B05_n24_frozen_ref,8.479232792524272e-05,0.1526632010936737,581.8976,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.092566518504913,0.08609084923214139,0.09154933616265253,0.3636363636314701
N24,native_stage3_combined552,S3R64VNR_N24_B06_n24_frozen_ref,5.291443812893704e-05,0.1540330648422241,584.86016,579.944576,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0391765181457261,0.12030847601844193,0.3570269262753392,0.8484848484913732
N24,native_stage3_combined552,S3R64VNR_N24_B07_n24_uncertainty,4.171763998783717e-05,0.1558772623538971,582.083072,579.944448,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.020423800804807744,0.16637441669424174,0.10816964413730364,0.7878787878771567
N24,native_stage3_combined552,S3R64VNR_N24_B08_n24_uncertainty,6.466203285526717e-05,0.1559343636035919,581.858048,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05885172533999384,0.16780074048239624,0.08800504688441815,0.3636363636314701
N24,native_stage3_combined552,S3R69SNR_N24_B01_n24_anchor_ref,5.2054501793463714e-05,0.1573824286460876,581.868672,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03773627220870929,0.20397174598483417,0.08895707280704215,0.3939393939654928
N24,native_stage3_combined552,S3R69SNR_N24_B02_n24_anchor_ref,5.223163771006512e-05,0.1590837091207504,582.15488,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03803294450136744,0.24646778283699192,0.11460442175896222,0.3636363636314701
N24,native_stage3_combined552,S3R69SNR_N24_B03_n24_uncertainty,7.800453818163078e-05,0.152449369430542,581.06944,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08119813436263752,0.08074957930520325,0.017337194964589426,0.33333333335127635
N24,native_stage3_combined552,S3R69SNR_N24_B04_n24_uncertainty,5.831045632476162e-05,0.1526206135749817,581.044032,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.048213923546589245,0.08502706181394006,0.015060361884558842,0.3636363636314701
N24,native_stage3_combined552,S3R74FSD_N24_B01_n24_anchor_ref,4.495266580306634e-05,0.1542437821626663,582.44448,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.025841914442212958,0.1255719532335522,0.14055573079460115,0.7575757575969629
N24,native_stage3_combined552,S3R74FSD_N24_B02_n24_anchor_ref,4.6763470891164616e-05,0.1578554660081863,582.119488,579.944448,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.028874702525795222,0.21578767726223214,0.11143291371549008,0.7878787878771567
N40,native_stage3_combined552,N40_A01_raster_left_to_right,0.0015270577277988,0.200013056397438,585.953088,579.928512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.729372842779478,0.9901657307723526,0.27755851982508123,0.7865168539305659
N40,native_stage3_combined552,N40_A02_odd_even_interlaced,0.0001595688736415,0.1578081995248794,587.307392,579.927744,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05602933552178192,0.24375531678274465,0.3553191489361722,0.6516853932561844
N40,native_stage3_combined552,N40_A03_greedy_maximin_distance,0.0006838651936504,0.1606565862894058,585.288896,579.926656,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.31418977455120856,0.29413021914368653,0.2394223349134604,0.46067415730247374
N40,native_stage3_combined552,N40_A04_method_c_u2_first_engineering,0.0001108189990191,0.153950959444046,582.221504,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.032025182612727264,0.17553842472489856,0.06330062837614062,0.4382022471867503
N40,native_stage3_combined552,N40_A05_center_out,0.0018341616960242,0.1796219497919082,588.607232,579.925632,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8805890391155548,0.6295405456402647,0.42995259618564335,0.2808988763966453
N40,native_stage3_combined552,N40_A06_edge_in_alternating,0.0016398808220401,0.2005691230297088,595.55648,579.9264,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.7849262739794108,1.0,0.8289604233270854,0.41573033707102686
N40,native_stage3_combined552,N40_A07_regular_jump_coprime,0.0020766726229339,0.1631038337945938,595.582528,579.924032,True,True,True,True,native Stage 3 MPa-scale stress definitions,1.0,0.33741080718117616,0.8304560320435111,0.0
N40,native_stage3_combined552,N40_A08_block_interleaved_quarters,0.0020561176352202,0.1575537621974945,594.139136,579.924416,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.9898788443673928,0.23925548702520671,0.7475802006394014,0.06741573032721125
N40,native_stage3_combined552,N40_A09_center_edge_alternating,0.0018988421652466,0.177616149187088,588.119552,579.924096,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.9124373235566903,0.5940671292904538,0.40195127328850105,0.011235955047882187
N40,native_stage3_combined552,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.000760835359415,0.1565078347921371,585.9216,579.925632,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.35208943363258366,0.22075782667314645,0.27575056039392887,0.2808988763966453
N40,native_stage3_combined552,N40_A11_graph_pointer_policy_diverse_01,0.0017065715510398,0.1783028244972229,591.114368,579.925952,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8177643985679313,0.6062112672047676,0.5739058538198663,0.33707865169593343
N40,native_stage3_combined552,N40_A12_graph_pointer_policy_diverse_02,0.0017555009108036,0.172971487045288,584.625472,579.9248,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8418569289100037,0.5119243512075616,0.20133024657332427,0.13483146067438156
N40,native_stage3_combined552,N40_A13_graph_pointer_policy_anti_odd_even_novelty,0.0006711278786042,0.1731724888086319,581.541824,579.92576,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.30791799517971247,0.5154791508327135,0.024275162606106255,0.30337078651236876
N40,native_stage3_combined552,N40_A14_graph_pointer_policy_u2first_proxy,0.0011768606042323,0.1633206307888031,585.949184,579.927232,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5569378289971282,0.34124495202114297,0.27733436225333047,0.5617977528132497
N40,native_stage3_combined552,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,0.0012380398286495,0.1692227870225906,585.095872,579.926784,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.587062120990549,0.445627035135304,0.22833939661191122,0.4831460674181972
N40,native_stage3_combined552,S3B20_N40_B01_surrogate_top,0.0001138904335675,0.1606883257627487,582.971072,579.927616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03353753900586699,0.29469154490553473,0.1063388821519136,0.6292134831404609
N40,native_stage3_combined552,S3B20_N40_B02_diversity_top,8.922922461351845e-05,0.1550463587045669,585.152448,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.02139450407011114,0.19491101537242028,0.23158784404512694,0.3595505617916978
N40,native_stage3_combined552,S3B20_N40_B03_method_c_inspired,0.0006816700476974,0.1621466130018234,585.965568,579.926656,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.31310889753313115,0.32048196009685453,0.2782750891118182,0.46067415730247374
N40,native_stage3_combined552,S3B20_N40_B04_surrogate_top,0.0001807131311579,0.1540584713220596,582.236352,579.926464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06644064415597643,0.17743981691820124,0.06415316209164591,0.4269662921388681
N40,native_stage3_combined552,S3B20_N40_B05_surrogate_top,0.0001120584784075,0.1585296392440796,582.652032,579.927296,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.032635495008343236,0.2565142777028771,0.08802043141145365,0.5730337078611318
N40,native_stage3_combined552,S3R19B28_N40_B01_surrogate_top,8.087984315352514e-05,0.1614688634872436,585.938752,579.92704,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.017283317511907873,0.30849567858223376,0.2767353838239078,0.528089887649644
N40,native_stage3_combined552,S3R19B28_N40_B02_u2_primary_top,0.0001381478778057,0.1691655367612838,583.121664,579.926336,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0454817625589891,0.4446145404982041,0.11498548487854938,0.4044943820231447
N40,native_stage3_combined552,S3R19B28_N40_B03_geometry_signal_top,0.0007239246517656,0.1577377021312713,585.212224,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3339148172410473,0.24250854111171,0.23502002719288392,0.3595505617916978
N40,native_stage3_combined552,S3R19B28_N40_B04_method_c_inspired,0.0001491561724833,0.1566519737243652,583.935936,579.926208,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.050902182421722966,0.223306983524958,0.1617388748024807,0.3820224719074212
N40,native_stage3_combined552,S3R19B28_N40_B05_diversity_top,0.0009652040533865,0.1442238241434097,585.249728,579.926016,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.45271938228196074,0.0035099989774920806,0.2371734097673895,0.34831460674381565
N40,native_stage3_combined552,S3R19B28_N40_B06_uncertainty_calibration,0.0002895531576996,0.1524127125740051,581.11904,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.12003283613531887,0.14833389026687574,0.0,0.4382022471867503
N40,native_stage3_combined552,S3R19B28_N40_B07_control_sentinel,0.001751992967911,0.1497652232646942,589.166208,579.925568,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8401296383632603,0.1015119427985345,0.4620475508029237,0.26966292134876313
N40,native_stage3_combined552,S3R19B28_N40_B08_known_best_mutation,0.0002107644334046,0.1547115296125412,585.281536,579.926016,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08123772947841848,0.18898942388475515,0.23899974276999597,0.34831460674381565
N40,native_stage3_combined552,S3R19B28_N40_B09_known_best_mutation,0.0001639029087527,0.1643984466791153,587.828288,579.925824,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05816338904147351,0.36030657346726574,0.38522764855032693,0.31460674158021
N40,native_stage3_combined552,S3R19B28_N40_B10_known_best_mutation,0.0001504687188571,0.1597595065832138,584.999872,579.926208,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05154847257325586,0.2782649921414407,0.22282732517546516,0.3820224719074212
N40,native_stage3_combined552,S3R24L64_N40_B01_top_region,0.0001945985031852,0.162837952375412,581.591424,579.927552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07327772006487056,0.3327085839095061,0.0271230661815999,0.6179775280925788
N40,native_stage3_combined552,S3R24L64_N40_B02_top_region,0.0001227253760589,0.1667737364768982,598.53536,579.92704,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03788781297372708,0.4023145595780108,1.0,0.528089887649644
N40,native_stage3_combined552,S3R24L64_N40_B03_top_region,0.0001059363503372,0.1590581983327865,592.25824,579.925632,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.02962099498210579,0.2658620646035884,0.6395840223422632,0.2808988763966453
N40,native_stage3_combined552,S3R24L64_N40_B04_top_region,0.0001603593141226,0.1599376946687698,581.768896,579.925632,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05641854378787073,0.2814163224044358,0.03731304891044735,0.2808988763966453
N40,native_stage3_combined552,S3R24L64_N40_B05_top_region,8.880928180587944e-05,0.1641431897878646,595.921664,579.925632,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.021187726689744446,0.3557922493825415,0.8499283430713254,0.2808988763966453
N40,native_stage3_combined552,S3R24L64_N40_B06_model_disagreement,0.0002016615144384,0.1611578613519668,583.783872,579.92736,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07675550546295411,0.3029954767157861,0.15300775364715072,0.5842696629289731
N40,native_stage3_combined552,S3R24L64_N40_B07_model_disagreement,0.0002165191526728,0.1629427224397659,584.747776,579.928896,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0840713195611114,0.3345614859900477,0.20835262558336196,0.8539325842777362
N40,native_stage3_combined552,S3R24L64_N40_B08_model_disagreement,0.0001989352308555,0.1538123935461044,582.634112,579.927424,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07541309938490222,0.17308782929793784,0.08699151140998354,0.5955056179768553
N40,native_stage3_combined552,S3R24L64_N40_B09_model_disagreement,0.0002083318340737,0.1643828004598617,585.3952,579.929024,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08003993180698493,0.36002986358466355,0.24552603535075274,0.8764044943934597
N40,native_stage3_combined552,S3R24L64_N40_B10_uncertainty_calibration,0.001730911550112,0.1823613494634628,588.479616,579.92672,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8297492716380842,0.6779879660189729,0.42262521588946195,0.471910112370315
N40,native_stage3_combined552,S3R24L64_N40_B11_uncertainty_calibration,0.000554565707489,0.1629247218370437,586.222784,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.25052346441357554,0.33424313785844506,0.2930437658472069,0.3595505617916978
N40,native_stage3_combined552,S3R24L64_N40_B12_uncertainty_calibration,0.0010631986892377,0.1605686843395233,584.326272,579.925952,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5009713673682668,0.2925756366699107,0.1841509572630722,0.33707865169593343
N40,native_stage3_combined552,S3R24L64_N40_B13_uncertainty_calibration,0.0009516127437336,0.1718923896551132,586.396288,579.926912,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.4460271009649414,0.4928400659043888,0.3030059162900089,0.5056179775339206
N40,native_stage3_combined552,S3R24L64_N40_B14_diversity_coverage,0.0011485806799669,0.1689211428165435,583.96736,579.925056,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5430129598240035,0.440292332131973,0.16354315951934484,0.17977528090582845
N40,native_stage3_combined552,S3R24L64_N40_B15_diversity_coverage,0.0010186854147491,0.1579287350177765,583.294976,579.926016,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.4790532915663628,0.24588703701166112,0.12493661117848018,0.34831460674381565
N40,native_stage3_combined552,S3R24L64_N40_B16_diversity_coverage,0.0011747723910957,0.1691029071807861,586.287488,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5559096050719201,0.4435069103681356,0.2967589019953718,0.3595505617916978
N40,native_stage3_combined552,S3R24L64_N40_B17_diversity_coverage,0.001036680686127,0.1692833453416824,584.457024,579.925184,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.4879140578583968,0.44669803414758147,0.19165839855951314,0.2022471910015928
N40,native_stage3_combined552,S3R24L64_N40_B18_tradeoff_probe,0.0011591740185394,0.1659919619560241,584.591488,579.926464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5482290577295115,0.38848855264392324,0.19937897328482712,0.4269662921388681
N40,native_stage3_combined552,S3R24L64_N40_B19_tradeoff_probe,0.0010814771626144,0.1590977013111114,583.097088,579.926016,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5099715806668008,0.2665606911738511,0.11357439459081783,0.34831460674381565
N40,native_stage3_combined552,S3R24L64_N40_B20_tradeoff_probe,0.0013657823437824,0.1546751409769058,584.047232,579.9248,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.6499617877074026,0.18834587575779066,0.16812920295446912,0.13483146067438156
N40,native_stage3_combined552,S3R24L64_N40_B21_sentinel_control,0.0012227803235873,0.1619139313697815,587.438016,579.9248,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5795484300186909,0.3163668888427426,0.36281924080402367,0.13483146067438156
N40,native_stage3_combined552,S3R24L64_N40_B22_sentinel_control,0.0011096128518488,0.1586716175079345,585.093632,579.926016,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5238254293549338,0.2590252222375656,0.2282107816117258,0.34831460674381565
N40,native_stage3_combined552,S3R24L64_N40_B23_exploitation_reference,5.95808796788333e-05,0.1540761291980743,581.783552,579.927552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.00679583256941423,0.17775210378570833,0.038154558483074946,0.6179775280925788
N40,native_stage3_combined552,S3R24L64_N40_B24_exploitation_reference,0.0002177569813284,0.1537862718105316,582.096064,579.926464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08468081914555912,0.17262585556060459,0.0560981883658499,0.4269662921388681
N40,native_stage3_combined552,S3R34N32INF_N40_B01_graph_pointer,0.0002823198738042,0.156105950474739,582.261824,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11647120948489866,0.21365033568861747,0.06561569837945161,0.4382022471867503
N40,native_stage3_combined552,S3R34N32INF_N40_B02_surrogate_top,0.0006737644011991,0.1560283899307251,584.05056,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3092162034726847,0.21227864527058146,0.16832028809759983,0.3595505617916978
N40,native_stage3_combined552,S3R34N32INF_N40_B03_hybrid_agree,0.0007187606411207,0.1526638865470886,583.502784,579.925376,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3313720886267832,0.15277600624890064,0.13686840848123993,0.2359550561851575
N40,native_stage3_combined552,S3R34N32INF_N40_B04_hybrid_disagree,0.0007251808672208,0.1524647027254104,582.093376,579.926464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3345333703779919,0.14925335767677586,0.05594385036563395,0.4269662921388681
N40,native_stage3_combined552,S3R34N32INF_N40_B05_uncertainty,0.0007050070043987,0.1488805264234542,583.35712,579.926464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.32459987841111265,0.08586571190337391,0.1285047587550055,0.4269662921388681
N40,native_stage3_combined552,S3R34N32INF_N40_B06_diversity,0.0006026536907484,0.1472502499818802,585.62464,579.92512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.27420170588983783,0.05703359626921434,0.2586998860838557,0.1910112359537106
N40,native_stage3_combined552,S3R34N32INF_N40_B07_sentinel,0.0006454233700878,0.1492619067430496,583.033216,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.29526124564632494,0.09261058117508503,0.10990702972843894,0.3595505617916978
N40,native_stage3_combined552,S3R34N32INF_N40_B08_n40_best_near,5.696606240235269e-05,0.1578764021396637,582.174208,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.005508311848180664,0.24496150833766542,0.060585014515120585,0.4382022471867503
N40,native_stage3_combined552,S3R34N32INF_N40_B09_n40_best_near,9.528287046123296e-05,0.162568524479866,581.909696,579.928064,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.02437528385080484,0.3279436397311126,0.04539742035056866,0.7078651685355134
N40,native_stage3_combined552,S3R34N32INF_N40_B10_n40_best_near,6.680645856249612e-05,0.1554957032203674,581.764736,579.927616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.010353665317155971,0.20285785966750627,0.03707419248153069,0.6292134831404609
N40,native_stage3_combined552,S3R34N32INF_N40_B11_n40_best_near,0.0001003126781142,0.1535033136606216,582.332992,579.927552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.026851931697391862,0.1676216232170664,0.06970198067100021,0.6179775280925788
N40,native_stage3_combined552,S3R34N32INF_N40_B12_n40_best_near,0.0001675558778515,0.1616613566875457,584.678912,579.927808,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05996208964324604,0.31190000073789287,0.20439863300628044,0.6629213483240256
N40,native_stage3_combined552,S3R39N2440B60_N40_B01_n40_u2_near,7.611840919707902e-05,0.1559313535690307,581.616832,579.927616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.014938815302575402,0.21056251693200986,0.02858192775511739,0.6292134831404609
N40,native_stage3_combined552,S3R39N2440B60_N40_B02_n40_u2_near,7.798989645380061e-05,0.1534222960472107,582.003392,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.015860324673125672,0.16618879309163612,0.05077720207253457,0.4382022471867503
N40,native_stage3_combined552,S3R39N2440B60_N40_B03_n40_u2_near,7.676980362703034e-05,0.1560160666704177,581.629376,579.927616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.015259558106977886,0.21206070329637886,0.029302171756142543,0.6292134831404609
N40,native_stage3_combined552,S3R39N2440B60_N40_B04_n40_u2_near,6.792713247705251e-05,0.1540291607379913,582.070784,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0109054785928734,0.17692144707146162,0.05464667622092189,0.4382022471867503
N40,native_stage3_combined552,S3R39N2440B60_N40_B05_n40_u2_near,0.0002428228326607,0.1591205149888992,590.43264,579.926016,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.09702309761984455,0.26696416053600636,0.5347627971925177,0.34831460674381565
N40,native_stage3_combined552,S3R39N2440B60_N40_B06_n40_u2_near,0.000113214871817,0.1534597277641296,582.466304,579.927488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.033204896354288575,0.16685078854410634,0.07735641053908066,0.6067415730446966
N40,native_stage3_combined552,S3R39N2440B60_N40_B07_n40_u2_near,0.0001306445738009,0.1540696173906326,582.282304,579.926528,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.04178717958724986,0.1776369397679019,0.0667916069525547,0.4382022471867503
N40,native_stage3_combined552,S3R39N2440B60_N40_B08_n40_u2_near,0.0001928622095874,0.1534249633550644,585.483904,579.927552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07242277926062379,0.16623596553828907,0.2506191893580291,0.6179775280925788
N40,native_stage3_combined552,S3R39N2440B60_N40_B09_hybrid_agree,0.0006667709956218,0.1507769972085952,583.664832,579.926272,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3057726915019809,0.11940558500685708,0.14617278506596207,0.3932584269752625
N40,native_stage3_combined552,S3R39N2440B60_N40_B10_surrogate_top,0.000756842054443,0.1440253555774688,585.08192,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3501231536389869,0.0,0.22753830889648008,0.3595505617916978
N40,native_stage3_combined552,S3R39N2440B60_N40_B11_hybrid_agree,0.000611297203477,0.1557230949401855,584.742592,579.926144,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.27845772096302,0.20687937662797687,0.20805497372578818,0.37078651685953906
N40,native_stage3_combined552,S3R39N2440B60_N40_B12_surrogate_top,0.0006855806161638,0.1531218141317367,582.76128,579.924928,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3150344385556646,0.16087464567958407,0.09429316870613437,0.157303370790105
N40,native_stage3_combined552,S3R39N2440B60_N40_B13_surrogate_top,0.000712705689466,0.1485017389059066,583.88032,579.926208,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3283906658743734,0.07916669741220914,0.15854554808363386,0.3820224719074212
N40,native_stage3_combined552,S3R39N2440B60_N40_B14_surrogate_top,0.0007329207660404,0.1494819819927215,583.389952,579.926336,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3383444512516424,0.09650270332378684,0.1303898871862691,0.4044943820231447
N40,native_stage3_combined552,S3R39N2440B60_N40_B15_surrogate_top,0.0006783864921544,0.1501979976892471,583.375872,579.92608,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.31149209400389033,0.10916573815128376,0.12958145004225502,0.3595505617916978
N40,native_stage3_combined552,S3R39N2440B60_N40_B16_surrogate_top,0.0007221903101708,0.1534849256277084,582.250112,579.925248,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.33306083759165184,0.16729642322170507,0.06494322566419934,0.21348314606943405
N40,native_stage3_combined552,S3R39N2440B60_N40_B17_hybrid_disagree,0.0006556917066973,0.1520021110773086,586.977024,579.926464,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3003173144876348,0.14107223234775465,0.33635027376621535,0.4269662921388681
N40,native_stage3_combined552,S3R39N2440B60_N40_B18_hybrid_disagree,0.0006658899808371,0.1504225730895996,586.057792,579.92544,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3053388849789717,0.1131374473328871,0.2835703524050964,0.2471910112330397
N40,native_stage3_combined552,S3R39N2440B60_N40_B19_graph_pointer,0.0008066147593126,0.1601115763187408,584.511872,579.926208,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3746309421746758,0.2844914915664102,0.19480762870686877,0.3820224719074212
N40,native_stage3_combined552,S3R39N2440B60_N40_B20_graph_pointer,0.0011065203616453,0.1594207733869552,584.42688,579.926144,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.522302705280471,0.272274354949734,0.18992760812846546,0.37078651685953906
N40,native_stage3_combined552,S3R39N2440B60_N40_B21_graph_pointer,0.0009024734640661,0.1595761924982071,588.98208,579.926592,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.42183120729104295,0.27502300645024047,0.4514753977878213,0.4494382022545916
N40,native_stage3_combined552,S3R39N2440B60_N40_B22_graph_pointer,0.0005406145585311,0.1649311333894729,586.05504,579.926272,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.24365400032907603,0.36972735907033943,0.2834123396905857,0.3932584269752625
N40,native_stage3_combined552,S3R39N2440B60_N40_B23_graph_pointer,0.0009651494526679,0.1746424287557602,585.990976,579.926272,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.45269249720772475,0.5414756490032658,0.2797339506853357,0.3932584269752625
