final_expansion_batch,strategy_name,n,order_json,source_order_json,scan_order,order_compact,order_hash,candidate_source,ppo_checkpoint,ppo_version_source,ppo_generation_mode,selected_by_bucket,global_candidate_index,case_dir,job_name,expected_cae,expected_inp,expected_jnl,generation_log,base_cae,batch_name,teacher_validated,abaqus_validated,notes,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline
final_expansion_batch02,PPOFINAL_N12_B045_baseline_proximity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\scan_order_PPOFINAL_N12_B045_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B045_baseline_proximity.json,"[11,3,1,7,5,9,0,2,4,6,8,10]","11,3,1,7,5,9,0,2,4,6,8,10",d9d48697cbdeabff,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,45,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity,J2D_PPOFINAL_N12_B045_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\J2D_PPOFINAL_N12_B045_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\J2D_PPOFINAL_N12_B045_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\J2D_PPOFINAL_N12_B045_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B045_baseline_proximity\J2D_PPOFINAL_N12_B045_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.734168139160716,3.727272727272727,9.0,4,0.0,41.0,6.561983471074381,-0.3388429752066115,0.3648373289620472,3.0,3,4.0,odd_even
final_expansion_batch02,PPOFINAL_N12_B046_baseline_proximity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\scan_order_PPOFINAL_N12_B046_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B046_baseline_proximity.json,"[3,11,1,7,9,5,0,2,4,6,8,10]","3,11,1,7,9,5,0,2,4,6,8,10",5f7d2403c1cdd71e,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,46,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity,J2D_PPOFINAL_N12_B046_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\J2D_PPOFINAL_N12_B046_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\J2D_PPOFINAL_N12_B046_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\J2D_PPOFINAL_N12_B046_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B046_baseline_proximity\J2D_PPOFINAL_N12_B046_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7175525424814981,4.090909090909091,10.0,5,0.0,45.0,7.355371900826444,-0.371900826446281,0.4016972884365821,3.0,3,4.0,odd_even
final_expansion_batch02,PPOFINAL_N12_B047_baseline_proximity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\scan_order_PPOFINAL_N12_B047_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B047_baseline_proximity.json,"[11,1,3,9,7,5,0,2,4,10,6,8]","11,1,3,9,7,5,0,2,4,10,6,8",a78982ae1aba990c,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,47,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity,J2D_PPOFINAL_N12_B047_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\J2D_PPOFINAL_N12_B047_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\J2D_PPOFINAL_N12_B047_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\J2D_PPOFINAL_N12_B047_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B047_baseline_proximity\J2D_PPOFINAL_N12_B047_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.6753767838058995,3.909090909090909,10.0,5,0.0,43.0,6.264462809917356,-0.35537190082644626,0.3775299956742481,5.0,5,4.0,odd_even
final_expansion_batch02,PPOFINAL_N12_B048_baseline_proximity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\scan_order_PPOFINAL_N12_B048_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B048_baseline_proximity.json,"[11,1,3,7,9,5,0,2,6,4,8,10]","11,1,3,7,9,5,0,2,6,4,8,10",81374eb04629101e,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,48,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity,J2D_PPOFINAL_N12_B048_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\J2D_PPOFINAL_N12_B048_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\J2D_PPOFINAL_N12_B048_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\J2D_PPOFINAL_N12_B048_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N12\PPOFINAL_N12_B048_baseline_proximity\J2D_PPOFINAL_N12_B048_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.6637800912299493,3.727272727272727,10.0,6,0.0,41.0,5.107438016528925,-0.33884297520661155,0.352816292147622,2.0,2,5.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B049_diversity,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\scan_order_PPOFINAL_N16_B049_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B049_diversity.json,"[11,3,1,15,9,7,13,5,0,2,4,6,8,10,12,14]","11,3,1,15,9,7,13,5,0,2,4,6,8,10,12,14",073d57ec3eee3249,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,49,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity,J2D_PPOFINAL_N16_B049_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\J2D_PPOFINAL_N16_B049_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\J2D_PPOFINAL_N16_B049_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\J2D_PPOFINAL_N16_B049_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B049_diversity\J2D_PPOFINAL_N16_B049_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8150226748347584,4.333333333333333,14.0,5,0.0,65.0,11.688888888888895,-0.2888888888888888,0.3227839506172839,9.0,9,5.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B050_diversity,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\scan_order_PPOFINAL_N16_B050_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B050_diversity.json,"[11,3,15,1,9,13,7,5,0,2,4,6,8,10,12,14]","11,3,15,1,9,13,7,5,0,2,4,6,8,10,12,14",58eb1df23533c9da,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,50,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity,J2D_PPOFINAL_N16_B050_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\J2D_PPOFINAL_N16_B050_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\J2D_PPOFINAL_N16_B050_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\J2D_PPOFINAL_N16_B050_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B050_diversity\J2D_PPOFINAL_N16_B050_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8127098341871903,4.866666666666666,14.0,5,0.0,73.0,14.782222222222218,-0.3244444444444444,0.3698654320987654,9.0,9,6.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B051_diversity,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\scan_order_PPOFINAL_N16_B051_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B051_diversity.json,"[11,3,1,15,7,13,9,5,0,2,4,6,8,10,12,14]","11,3,1,15,7,13,9,5,0,2,4,6,8,10,12,14",aeaf0c90fb86acd2,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,51,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity,J2D_PPOFINAL_N16_B051_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\J2D_PPOFINAL_N16_B051_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\J2D_PPOFINAL_N16_B051_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\J2D_PPOFINAL_N16_B051_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B051_diversity\J2D_PPOFINAL_N16_B051_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8106013832860884,4.333333333333333,14.0,4,0.0,65.0,11.155555555555562,-0.2888888888888888,0.3204135802469136,8.0,8,7.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B052_efficiency,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\scan_order_PPOFINAL_N16_B052_efficiency.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B052_efficiency.json,"[11,1,3,15,13,9,7,5,4,0,2,6,8,10,12,14]","11,1,3,15,13,9,7,5,4,0,2,6,8,10,12,14",436b3a81f5c90541,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,efficiency,52,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency,J2D_PPOFINAL_N16_B052_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\J2D_PPOFINAL_N16_B052_efficiency.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\J2D_PPOFINAL_N16_B052_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\J2D_PPOFINAL_N16_B052_efficiency.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B052_efficiency\J2D_PPOFINAL_N16_B052_efficiency_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8853237620998888,3.533333333333333,12.0,2,0.0666666666666666,53.0,9.448888888888892,-0.1688888888888888,0.2628283950617284,8.0,8,11.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B053_efficiency,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\scan_order_PPOFINAL_N16_B053_efficiency.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B053_efficiency.json,"[11,1,3,15,13,9,7,6,5,0,2,4,8,10,12,14]","11,1,3,15,13,9,7,6,5,0,2,4,8,10,12,14",8515e741ab7b471c,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,efficiency,53,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency,J2D_PPOFINAL_N16_B053_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\J2D_PPOFINAL_N16_B053_efficiency.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\J2D_PPOFINAL_N16_B053_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\J2D_PPOFINAL_N16_B053_efficiency.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B053_efficiency\J2D_PPOFINAL_N16_B053_efficiency_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7128827737396948,3.533333333333333,12.0,2,0.1333333333333333,53.0,9.848888888888892,-0.1022222222222222,0.2646061728395061,9.0,9,12.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B054_efficiency,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\scan_order_PPOFINAL_N16_B054_efficiency.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B054_efficiency.json,"[11,1,3,15,13,9,7,0,2,4,5,6,8,10,12,14]","11,1,3,15,13,9,7,0,2,4,5,6,8,10,12,14",6721460107841a59,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,efficiency,54,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency,J2D_PPOFINAL_N16_B054_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\J2D_PPOFINAL_N16_B054_efficiency.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\J2D_PPOFINAL_N16_B054_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\J2D_PPOFINAL_N16_B054_efficiency.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B054_efficiency\J2D_PPOFINAL_N16_B054_efficiency_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6659787793634021,3.533333333333333,12.0,3,0.1333333333333333,53.0,10.648888888888894,-0.1022222222222222,0.2681617283950617,8.0,8,11.0,odd_even
final_expansion_batch02,PPOFINAL_N16_B055_efficiency,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\scan_order_PPOFINAL_N16_B055_efficiency.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B055_efficiency.json,"[11,1,3,15,13,9,7,8,5,0,2,4,6,10,12,14]","11,1,3,15,13,9,7,8,5,0,2,4,6,10,12,14",d37150b5de1daa27,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,efficiency,55,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency,J2D_PPOFINAL_N16_B055_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\J2D_PPOFINAL_N16_B055_efficiency.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\J2D_PPOFINAL_N16_B055_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\J2D_PPOFINAL_N16_B055_efficiency.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch02\N16\PPOFINAL_N16_B055_efficiency\J2D_PPOFINAL_N16_B055_efficiency_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.6151475828613433,3.6666666666666665,12.0,2,0.06666666666666667,55.0,9.42222222222222,-0.17777777777777776,0.2710432098765432,10.0,10,11.0,odd_even
