n,strategy_name,order_hash,order_compact,dataset_source,candidate_source,ppo_checkpoint,ppo_seed,predicted_reward,conservative_reward,teacher_metrics_extracted,teacher_validation_status,stageM_metric_source_file,u2_range,peeq_max,surface_t_proxy,mises_max,ppo_generation_mode,selection_tag,selected_by,final_step_name,final_frame_time,extracted_field_names,completion_status,odb_extraction_status,is_ppo_v01,is_ppo_v02K2
40,S3R54CAL64_N40_B08_n40_strict_repair,2d6feddc0b7ac7db,0-3-5-7-9-11-13-15-17-19-34-36-38-32-16-18-20-22-24-26-28-30-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002362437535339,0.1608708649873733,583332864.0,579927744.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B09_penalty_repair,e20eae4e5e79434d,0-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.124319720081985e-05,0.1553911864757537,582449600.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B10_penalty_repair,11777ccc10473cce,0-3-5-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.6060947321821e-05,0.1534289419651031,582007808.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B11_penalty_repair,9511c31fe43af472,0-2-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.26145993010141e-05,0.1527572870254516,582009600.0,579926528.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B12_penalty_repair,3a8b37da73564a99,0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.201993008085992e-05,0.1536578088998794,582291392.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B13_penalty_repair,7e27767d6ecc1c1c,0-3-5-7-9-11-13-15-17-19-32-38-36-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.475083111785352e-05,0.1534562110900879,582014272.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B14_penalty_repair,794b6cdf46f75221,0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.798989645380061e-05,0.1534222960472107,582003392.0,579926528.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B15_two_stage_repair,857f02f48883c96c,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.592716817976907e-05,0.1567461341619491,582151488.0,579926528.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B16_two_stage_repair,4cae344dba6cc65d,21-23-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-0-3-25-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000125179749375,0.1606610417366027,583773440.0,579927680.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B17_two_stage_repair,bcf3f2b6d63dfc56,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-12-14-16-18-20-22-24-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001644424960431,0.1605370342731475,583591296.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B18_two_stage_repair,dcc63a708a9cbedb,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-35-33-31-29-27-25-23-37-39,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001058120724337,0.1622970104217529,583447552.0,579926336.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B19_two_stage_repair,d552f2e388f20f60,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-37-35-33-31-29-27-25-39,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.800339103094302e-05,0.1614513993263244,583637120.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B20_median_guard,9bee7dd6ed4f87d6,0-3-5-7-9-11-13-15-17-19-32-36-38-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,median_guard_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.712033402640373e-05,0.1534606963396072,582015488.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B21_median_guard,6fa55e0d9635569f,0-3-5-7-9-11-13-15-33-35-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-17-19-37-39,stage3_native_combined552,median_guard_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000113812845484,0.1606870144605636,583616768.0,579925888.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B22_median_guard,bb192ef74ede230e,0-3-5-7-9-11-13-15-17-19-30-32-38-36-34-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.270690887002274e-05,0.1535167694091797,582035264.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B23_median_guard,e93e6d3b1dd6fa34,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-10-12-14-16-18-20-22-24-26-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001642787638047,0.1633699685335159,583301184.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B24_peeq_repair,004f27d4188b8bed,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-25-23-21-1-3-5-7-9-11-13-15-17-19-27-29-31-33-35-37-39,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001068835699697,0.1567571014165878,588630144.0,579926336.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B25_peeq_repair,756d257d4fc4a97e,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-34-36-38-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.054474761185702e-05,0.1532502472400665,582142144.0,579926592.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B26_peeq_repair,4e0729e51fe550aa,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-39-37,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.909591800445924e-05,0.1578762680292129,582176256.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B27_surfacet_repair,1a11dac530abf492,4-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-0-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.181524258863647e-05,0.1653539836406707,582010112.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B28_surfacet_repair,43b56139384651bd,0-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-9-7-5-3-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.79098167590564e-05,0.1620165407657623,582643968.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B29_mises_repair,9aa7de7099d97a4a,0-3-5-7-9-11-13-15-17-31-29-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-33-35-37-39,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.512102820328437e-05,0.1708219796419143,584285056.0,579927616.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B30_mises_repair,c13a0c998197d081,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-6-8-10-12-14-16-18-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.046977720572612e-05,0.1577862650156021,584389376.0,579926464.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B31_uncertainty,c4fe9646ff35430c,0-3-5-7-9-11-13-15-17-19-28-30-32-38-36-34-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.985026943264529e-05,0.1534765511751175,582080192.0,579927552.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B32_diversity,725d33d93597de65,37-34-31-28-25-22-19-16-13-10-7-4-1-38-35-32-29-26-23-20-17-14-11-8-5-2-39-36-33-30-27-24-21-18-15-12-9-6-3-0,stage3_native_combined552,diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005840099597662,0.1480723470449447,583950720.0,579927104.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B01_n24_diversity,e0e1ba69329bec9f,1-6-11-16-21-2-7-12-17-22-3-8-13-18-23-4-9-14-19-0-5-10-15-20,stage3_native_combined552,N24_diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005571060927422,0.1560344099998474,582798720.0,579942912.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B02_n24_penalty,f957b5762108e291,22-17-15-13-9-5-7-3-1-11-19-21-23-0-2-4-6-10-8-12-14-16-18-20,stage3_native_combined552,N24_penalty_repair_diagnostic,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.120022228766175e-05,0.1552595496177673,581886656.0,579943616.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B03_n24_penalty,c813a3795568c13e,22-17-15-13-9-7-3-5-1-11-19-21-23-0-2-4-6-8-12-10-14-16-18-20,stage3_native_combined552,N24_penalty_repair_diagnostic,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.353990880190395e-05,0.1583101451396942,581887232.0,579943616.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B04_n24_sentinel,1285a2fd4be5bc11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23,stage3_native_combined552,N24_sentinel_control,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005523721708868,0.1892502903938293,587159872.0,579944256.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B05_n24_maint,ca3ea4f9584d6dd0,22-21-19-11-1-3-5-7-9-13-15-17-23-0-10-12-6-8-2-4-14-16-18-20,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001478826186485,0.1537696421146392,581987584.0,579944256.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B06_n24_maint,3a1f8675972559a5,22-21-19-11-1-3-5-7-9-13-15-17-23-0-2-4-14-16-10-12-6-8-18-20,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001314417468165,0.1638735681772232,583407360.0,579943360.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B07_n24_maint,23cf60e76bb66347,22-21-19-11-1-3-5-7-15-13-9-17-23-0-2-4-10-8-6-12-14-16-18-20,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.493010861660878e-05,0.162030279636383,582790336.0,579943552.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B08_n24_uncertainty,173735b4864ea3a7,22-20-15-13-9-7-5-3-1-11-19-21-23-0-4-2-6-8-10-12-14-16-18-17,stage3_native_combined552,N24_uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.273991306850803e-05,0.1774685978889465,581879872.0,579943488.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B09_n24_diversity,c8e65c9c58288448,21-14-7-0-17-10-3-20-13-6-23-16-9-2-19-12-5-22-15-8-1-18-11-4,stage3_native_combined552,N24_diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0003836987480099,0.1492166519165039,581968448.0,579943936.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B10_n24_penalty,fcbafd8c402f16e8,22-14-12-10-8-6-4-2-0-23-21-19-11-1-3-5-7-9-13-15-17-16-18-20,stage3_native_combined552,N24_penalty_repair_diagnostic,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001191965059206,0.1768487840890884,582971264.0,579943552.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B11_n24_penalty,5cede58a8d3359de,12-10-8-6-4-2-0-23-21-19-11-1-3-5-7-9-13-15-17-22-14-16-18-20,stage3_native_combined552,N24_penalty_repair_diagnostic,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001428459177077,0.1672333478927612,583388352.0,579943744.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B12_n24_maint,b00cd524dca86995,10-8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22-12-14-16-18-20,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001125989701904,0.1554912030696869,582126336.0,579944832.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B13_n24_maint,44dcaacdbad42f7f,14-12-10-8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22-16-18-20,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.104845275942353e-05,0.1580812186002731,581617920.0,579943872.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B14_n24_maint,a50a84f9178306d9,20-18-16-14-12-10-8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000118070066037,0.157501682639122,582982400.0,579944640.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B15_n24_maint,8a0e6e8eb4faa391,8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22-10-12-14-16-18-20,stage3_native_combined552,N24_u2_reward_maintenance,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001111758224396,0.1559894531965255,582886080.0,579944576.0,,,,,,,,,False,False
24,S3R59N40PR40_N24_B16_n24_uncertainty,6ed85c81881004c9,22-17-15-13-9-20-18-16-14-12-10-8-6-4-2-0-23-21-19-11-1-3-5-7,stage3_native_combined552,N24_uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001070608966529,0.1637184023857116,582191552.0,579943680.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B01_n40_mises_repair,00587a1d85d9349a,0-2-5-7-9-11-13-15-17-19-34-36-39-37-35-33-31-29-27-25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38,stage3_native_combined552,N40_Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002089603531203,0.1649283170700073,589684288.0,579926976.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B02_n40_peeq_repair,4ec242b7e2c0d850,0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-39-37,stage3_native_combined552,N40_PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.727253301301971e-05,0.1554671972990036,582288320.0,579926528.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B03_n40_surface_repair,4f226a89090b6292,0-2-5-7-9-11-13-15-17-19-32-38-36-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.958981612115167e-05,0.1523378044366836,582016128.0,579927488.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B04_n40_median,b6cb5add6c320264,0-2-5-7-9-11-13-15-17-19-32-36-38-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_median_guard_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.110601291060448e-05,0.1523234695196151,582018816.0,579927488.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B05_n40_median,de2b5140e851a898,19-17-15-13-11-9-7-5-2-0-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_median_guard_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.501385829935316e-05,0.1601337045431137,582205376.0,579926528.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B06_n40_no_median,239f1dde3c799579,0-2-5-7-9-11-13-15-17-19-28-30-32-38-36-34-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.251216149801621e-05,0.1516209989786148,582085952.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B07_n40_no_median,84e9f4f966bcf19c,0-2-5-7-9-11-13-15-17-19-26-28-30-32-38-36-34-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.809461021679454e-05,0.153184562921524,582160640.0,579926528.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B08_n40_penalty_repair,c837f4079b3a3e5b,0-2-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-39-37,stage3_native_combined552,N40_penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.476157250290271e-05,0.1527572870254516,582009088.0,579926528.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B09_n40_penalty_repair,d23075235a46d076,0-2-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.3961019552371e-05,0.1534765660762787,582004416.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B10_n40_penalty_repair,3832a9ba497d7f22,36-34-19-17-15-13-11-9-7-5-2-0-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001235023337358,0.1647430956363678,582165248.0,579927488.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B11_n40_penalty_repair,5505d4051bd3897c,0-2-5-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.56483711686451e-05,0.1562725901603698,582451072.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B12_n40_penalty_top,8effde4fb1895f8e,0-2-5-7-9-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001891053861982,0.1626538634300232,584486144.0,579927296.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B13_n40_penalty_top,599db4efe4625099,25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-9-7-5-2-0-27-29-31-33-35-37-39,stage3_native_combined552,N40_penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001532133671844,0.1574422419071197,583485440.0,579927488.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B14_n40_penalty_top,4c0745929566fc08,0-2-3-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-5-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.191683794691926e-05,0.1703883707523346,582015232.0,579927424.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B15_n40_penalty_top,5c68de5d40a2a69f,0-2-5-7-9-11-13-15-17-19-33-31-29-27-25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-35-37-39,stage3_native_combined552,N40_penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001742487111187,0.1756399422883987,587064192.0,579928576.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B16_n40_two_stage,2ef7cc7850d02d4b,0-2-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.533727926376741e-05,0.1533247381448745,582295040.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B17_n40_two_stage,d48ea0f533c23728,0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.130235695105512e-05,0.1530022919178009,582005440.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B18_n40_two_stage,ea308832741b0399,0-2-5-7-9-11-13-15-17-19-34-36-38-35-33-31-29-27-25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-37-39,stage3_native_combined552,N40_two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002040392319031,0.1640890538692474,588950400.0,579927296.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B19_n40_u2ret_repair,d6a7df55f77df95f,0-3-5-7-9-11-13-15-17-19-24-26-28-30-34-36-38-32-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_u2_reward_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.447568582894746e-05,0.1536350399255752,582269312.0,579927872.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B20_n40_u2ret_repair,338a4d92a6b93af9,0-3-5-7-9-11-13-15-17-19-24-26-34-36-38-32-30-28-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_u2_reward_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.352428656304255e-05,0.1558193564414978,582150656.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B21_n40_u2ret_repair,d97f5f24b924530b,0-3-5-7-9-11-13-15-17-19-24-34-36-38-32-30-28-26-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_u2_reward_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.584344893984962e-05,0.155017614364624,582094720.0,579927488.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B22_n40_u2ret_top,2111f63fa8a24a1f,4-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-0-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_u2_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.851953367004171e-05,0.1649787276983261,582289664.0,579927552.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B23_n40_u2ret_top,43beaa0f788be14e,0-3-5-7-9-11-13-15-17-19-22-26-28-30-32-38-36-34-24-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_u2_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.117159152083332e-05,0.1538078635931015,582321152.0,579927808.0,,,,,,,,,False,False
40,S3R59N40PR40_N40_B24_n40_u2ret_top,780b3d41ea73762d,0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-36-38-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_u2_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.292977675708244e-05,0.1536608040332794,582292864.0,579926528.0,,,,,,,,,False,False
24,S3R64VNR_N24_B01_n24_diversity,12793ccf8df402ed,3-8-13-18-23-4-9-14-19-0-5-10-15-20-1-6-11-16-21-2-7-12-17-22,stage3_native_combined552,N24_frozen_diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005476717965393,0.1511800736188888,581922240.0,579943744.0,,,,,,,,,False,False
24,S3R64VNR_N24_B02_n24_penalty_diag,7b1e8363fa479c04,22-17-21-13-9-7-5-3-1-11-19-15-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_frozen_penalty_diagnostic,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.817346982439631e-05,0.1540863960981369,581985280.0,579944384.0,,,,,,,,,False,False
